      program_name  constant_write  var_write  read
1669  program_8747              22         41   549
1670  program_2608               6         22   399
1671  program_9982               2         29   114
1672  program_1353               3         12    37
1673  program_1344               4         22   147
1674  program_1989              12         82   241
1675  program_5121              14         66   432
1676  program_3435               3         31   134
1677  program_5219              13         25   253
1678  program_9987               0          4    68
1679  program_2469               6         29   145
1680  program_5954              62         83   428
1681   program_546               9         17   202
1682  program_8585               6         34   108
1683  program_7808               0         11   127
1684  program_5707               3         11   152
1685  program_4634              17         32   391
1686   program_727               0          8    99
1687  program_6588               8         38   140
1688  program_3394               0          7    53
1689  program_4536              17         55   776
1690  program_4103              12         39   225
1691  program_4556               2         11   163
1692   program_685              22         36   436
1693  program_4589               4          8   263
1694  program_3080              13         35   212
1695  program_2489               9         76   165
1696  program_6585               2         40   184
1697  program_2269               7          9   262
1698  program_2556               8         25   330
1699  program_7731               8         51   140
1700  program_6041               1         23    41
1701  program_8767               1          9    60
1702  program_6258              19        144   372
1703  program_9698              10         31   287
1704  program_9108              13         72   133
1705  program_5930               0          8    27
1706  program_1319              15        145   193
1707  program_2919              20         23   417
1708  program_5764               5          8    98
1709  program_8513               0          3     2
1710  program_2322              12        100   231
1711  program_7227              14         73   216
1712  program_3808               1          5    37
1713  program_3242               6         37   222
1714  program_6241               5         14   379
1715  program_4303               7         14   180
1716  program_5245              12         75   248
1717  program_3362              13         70   318
1718  program_7381               5         29   305
1719  program_7461              15         22   343
1720  program_5974               6         38   298
1721  program_9766              10         36   231
1722  program_2126               5         12    60
1723  program_5204               3         28    83
1724  program_6529               3         28    27
1725  program_1316               6         12   205
1726  program_7285               0          8   106
1727  program_3806               5         35   131
1728  program_3163              12         30   155
1729  program_1865              13         47   296
1730  program_2334              21         54   288
1731  program_3628               4          8    65
1732  program_4098              13         51   254
1733  program_2165              27        137   263
1734  program_5558              23        109   164
1735  program_3885               4         21   257
1736  program_2784               4         38   108
1737  program_2431              10         12   210
1738  program_1662               0         16    29
1739  program_4507              10         23   456
1740  program_2413              14         45   302
1741  program_8981              16         36   171
1742  program_5352               6         12   291
1743  program_7717              16         41   165
1744  program_8362               6        106    40
1745   program_131               5          8    83
1746  program_2621              27         48   409
1747  program_2984               3         11    99
1748  program_3272               7         17   146
1749  program_4931               7          9   139
1750  program_3945               7         12   206
1751  program_8733              16         35   446
1752  program_8361               1         20    11
1753  program_7430               3         28    24
1754  program_4743               1         13   120
1755  program_2160              11         14   430
1756  program_1808               1          5    62
1757  program_3737               0          7   221
1758  program_9254               6         10   122
1759  program_1429               9         11   225
1760  program_5785               3         15   114
1761  program_3077               0         13    32
1762  program_4109               1          9    81
1763   program_373               2         19   165
1764  program_2985              10         82    75
1765  program_2396              10         15   137
1766  program_5513              21         27   267
1767  program_5483               2         34    22
1768   program_421              23         40   214
1769  program_6013              18         44   547
1770  program_5794              16         24   398
1771  program_3356               1          9    56
1772  program_4261               1          9    62
1773  program_9351              18         44   396
1774  program_1546              18         30   364
1775   program_776               8         14   238
1776  program_4143              31         35   502
1777  program_4950               5         16   224
1778  program_1367               4         30   131
1779  program_7347               6         37   294
1780  program_4213               5         14    87
1781  program_6479               7         26   215
1782  program_7792              15         33   335
1783  program_4884              16         55   141
1784  program_2356              16         55   162
1785  program_3358               4          9   101
1786  program_3319              15         32   371
1787  program_1486               7         53   250
1788  program_5728               7         51   227
1789  program_6153               4         53   171
1790  program_4877               0         15    45
1791  program_5134               0          5    72
1792  program_6185               4         39   409
1793  program_1086               8         12  2468
1794  program_3705               7         25   159
1795  program_7192              20         60   449
1796  program_9569               5         17   403
1797  program_6503              14         63   181
1798  program_2081              12         27   458
1799  program_8494               1          9    61
1800  program_4196               6         31   157
1801  program_3720               6         14    42
1802  program_3000              39        102   278
1803  program_4472              13         75   256
1804  program_4294               4         49   206
1805  program_5891              11         45   315
1806  program_9991               9         76   138
1807  program_8006              28        109   229
1808  program_8022              13         98   223
1809  program_1418              13         44   339
1810  program_9534               0         14    50
1811  program_4914              12         24   267
1812  program_5011               9         12    47
1813  program_3981               1          8    16
1814  program_6344               3          9   197
1815  program_4333               6         55   188
1816  program_8206               4         21    28
1817  program_2438               1          5    88
1818  program_6547              21        147   121
1819  program_7516               3          7    66
1820  program_7542               2          6   111
1821  program_2132              11         21   251
1822  program_7355              12         70   198
1823   program_813               0          8    66
1824  program_6933              28         99   165
1825  program_8305               6         25   145
1826  program_9229              13         26   134
1827  program_9071               3          8   228
1828   program_124              15        137   143
1829  program_4086              15         48   169
1830  program_1186              12         75   132
1831  program_8979               5          8   191
1832  program_6159               3         24    69
1833  program_2373              29         54   313
1834    program_60               8         15   163
1835   program_231               7         20   213
1836  program_7091               1         18    63
1837  program_9826              17         27   430
1838  program_5000              23        103   247
1839  program_6220              20         82   190
1840  program_4241               1          5    49
1841  program_7135               2         27    51
1842  program_5071              10         24   143
1843  program_4961              15        107   288
1844  program_7763               3          6    65
1845  program_4997               0         24    23
1846  program_1501               1         23    33
1847  program_5383               4         29    20
1848  program_2393               4         17   177
1849   program_810               6         15   148
1850  program_1935               1          7   243
1851  program_1075              10         39   305
1852  program_3506              10         59   134
1853  program_4763              21        105   134
1854  program_7344               9         68   131
1855  program_5146               5          9   206
1856  program_4485               0          5    30
1857  program_7878               4         12    99
1858  program_6372               8         29    83
1859  program_3449               8         12   141
1860  program_4142               1          5    55
1861   program_499               6         18   384
1862  program_8068               1         27    17
1863  program_3849              10         44   397
1864  program_7600               8         37   258
1865  program_1356              15         33   360
1866  program_9689              19         26   525
1867  program_9589               3         20   123
1868  program_7335              10         33   174
1869  program_4457               8        104   149
1870  program_9870               1          8   118
1871  program_7245               9         37   124
1872  program_7199              11         34    99
1873  program_7219               1          9    48
1874  program_9111              19         43   422
1875  program_8176              17         32   452
1876  program_2135               5         17   170
1877  program_2590              11         36   239
1878  program_3037              10         72   178
1879  program_5100               1         12    19
1880  program_1614              22         31   285
1881  program_8008              13         26   315
1882  program_4162               9         65   210
1883  program_5866              10         57   268
1884  program_4838              14         54   188
1885  program_2830              10          9   268
1886  program_3459              13        155   192
1887   program_599               4         37    44
1888  program_8231               1         14    68
1889  program_9823              15        108   263
1890  program_4796               6         15   103
1891   program_184               3         23    63
1892   program_945              17         31   448
1893  program_2486              20         78   195
1894  program_2670              21         34   519
1895  program_9718              10         18   297
1896  program_6157              20         48   260
1897  program_3907               0          4    48
1898  program_7435               2          7   139
1899  program_8007              23         41   223
1900  program_8394               5         39    52
1901  program_7798              18         29   217
1902  program_4670              32         62   259
1903  program_5760              32        117   330
1904  program_3250               9         16   437
1905  program_8119               9         55   146
1906  program_8364               0          8    71
1907   program_245               2         24    34
1908  program_1317              11         79   100
1909  program_5364               9         48   467
1910  program_4904              25        121   339
1911  program_9771              16         47   253
1912  program_1582               3         16   194
1913  program_4494               6         17   137
1914   program_691               1          5    49
1915  program_7403              25         51   273
1916  program_5237              10         26    10
1917  program_9729               0         40     9
1918  program_6895              10         69   413
1919  program_6790              11         23   157
1920  program_3069               2         10    77
1921  program_9873               6         71   206
1922   program_697               4         10   103
1923  program_5556               1         47    95
1924  program_2116              20         65   440
1925  program_1763               4         46   175
1926  program_3651               1         24   123
1927   program_675               0          4    38
1928  program_9941              19         19   492
1929  program_3706               7         14   349
1930    program_27               3         25   291
1931   program_313               5         10   117
1932  program_3294              27         49   564
1933  program_6438              21         63   302
1934  program_5872              18         49   370
1935  program_5822               1          5    38
1936  program_7166               6         29   282
1937  program_3921              12        130   217
1938  program_5767               6         43   164
1939  program_5055               0         20   297
1940  program_7920               7         65   233
1941  program_1526              22        120   219
1942  program_4607              17         40   281
1943  program_7123               6         10   167
1944  program_7070               1          6     6
1945  program_9328               8         21   199
1946  program_8216               3         18   334
1947  program_6703               7         22   215
1948  program_3827              11         15   376
1949  program_5404               7         34   431
1950  program_2433              16        125   232
1951  program_5897              13         45   426
1952  program_7493               7         18   391
1953  program_4680               2         22    77
1954  program_8273              15         34   571
1955  program_4519              14         24   283
1956  program_4245              14         27   327
1957  program_8986              13         45    98
1958  program_7291              17         24   545
1959  program_9835              35         44   365
1960  program_4626              20         55   305
1961  program_9846              24        127   282
1962  program_5844              16         88   212
1963   program_422               2         40    20
1964  program_6747               6         29   276
1965  program_2762               1          7    18
1966  program_6630              15         28    96
1967  program_2875              20        121   286
1968  program_2127               0         10    11
1969  program_4026               7         16   389
1970  program_3261              33         36   282
1971  program_1198               1         19    18
1972  program_4134               0          9    42
1973  program_1648               1          9    10
1974  program_8770              10         16   182
1975   program_818              13         34   214
1976   program_814               9         56   323
1977  program_2121               6         30   206
1978  program_8040               8         43   185
1979   program_512               3         17   271
1980  program_9349               5         25   185
1981  program_5101              10         33   319
1982  program_4711               1          9    81
1983   program_133              18         71   198
1984  program_7080              12         43   200
1985   program_752               8         34   160
1986  program_2318               1         20    14
1987  program_3488              10         15   311
1988  program_2245               9         44   124
1989   program_446              38         50   591
1990  program_8722              16         25   280
1991  program_3349              11         19   105
1992   program_100               2         28    30
1993  program_5846               3          9   126
1994  program_1685               0          4    25
1995  program_3411               1          5    48
1996  program_9481               2         11   114
1997    program_92              15         54   302
1998  program_2615               7         14   253
1999  program_9644               8         47   225
2000  program_5912              12         24   284
2001  program_2188              13         48   305
2002    program_89              24         33   320
2003   program_731              26         54   326
2004  program_8324               1         21    17
2005  program_8029               3         19   293
2006   program_872               6         23   111
2007  program_1978               4         33   125
2008  program_9620              13         31   430
2009  program_7697               1         17   165
2010  program_1718              14         71   177
2011  program_4347              15         21   281
2012  program_7591              15         82   173
2013  program_9053              15         46   185
2014  program_9370              12         71   167
2015  program_9502              12         18   283
2016  program_7017              26        127   266
2017  program_9314               2         20    11
2018  program_8605               1         16    75
2019  program_4676               2         42    28
2020  program_8936              34         79   267
2021  program_5603               7         48   240
2022  program_4872              15        104   130
2023  program_4731               9         35   235
2024  program_5263               2          6   177
2025  program_2731              35        147   247
2026  program_9222              22         72   388
2027  program_3518              27         26   551
2028  program_1755               4         31   203
2029  program_4353              12         77   183
2030   program_274               4         12   195
2031  program_9875               8         35   222
2032  program_9275              14         18   250
2033  program_6899               4          7    50
2034     program_7               7         53   280
2035  program_9177               0          4    25
2036  program_8528               1          9    63
2037  program_9517              17         15   341
2038  program_5524              14         52   457
2039  program_6823               3         20    39
2040  program_6152               8         15   331
2041  program_1474               4          6   131
2042  program_2183               7         31    52
2043  program_3467              17         55   332
2044  program_5400              20         97    84
2045  program_7276               9         45   319
2046  program_1713               2         14    25
2047  program_8188              24         47   559
2048  program_1329               6         24   113
2049  program_4078               7         11   170
2050  program_2820               6         27   167
2051  program_5110              14         26   166
2052  program_8110               6         14   175
2053  program_1955               9         28   204
2054   program_471               6         28   249
2055  program_4032              18         53   238
2056  program_9695              13         68   197
2057  program_3008               3         12    60
2058   program_236               1         35    15
2059  program_4252               4         82   117
2060  program_5286              19         53   387
2061  program_9988               0          8    91
2062  program_7133              19         32   447
2063  program_7870               9         31   388
2064  program_9576               4         52    70
2065  program_1163               9         30   169
2066  program_5148               6         16    57
2067  program_2042              20         46   165
2068  program_6913               1          6    54
2069  program_2914              18         85   226
2070  program_8893              11         78   240
2071  program_3035             102         97  1267
2072  program_1683               3         15    29
2073   program_415              15         26   299
2074  program_9393               4         13    99
2075  program_1551               9         32   197
2076  program_1948              25         59   404
2077  program_9867              11         42   214
2078  program_3034               9         26   437
2079  program_7393              21         86   179
2080  program_4836               9         65   141
2081  program_6158               8         32   193
2082   program_896               6         75   160
2083  program_1035               2         11    96
2084  program_1078               0         27    13
2085  program_8177               5         10   237
2086  program_3486               4         12   288
2087  program_2964               2         13    34
2088  program_4540              16         26   250
2089  program_5568              52         57   552
2090  program_5417              13         42   324
2091  program_7679               2         32   101
2092  program_3214              26         62   362
2093    program_37              15         29   407
2094  program_6197               7         36   207
2095  program_3147               1          9    50
2096  program_3470               2         16    77
2097  program_6461               4         18   185
2098  program_2112               2          9   101
2099  program_5621               8         60   321
2100   program_159              21         73   525
2101  program_1784               4         11    78
2102  program_1644               2          9    71
2103  program_8467              29         90   253
2104  program_7639               2         22    43
2105  program_9959               5         12   117
2106  program_7888               3         20    21
2107  program_2736               2         11   136
2108  program_6696              12         56   293
2109  program_3183               8         37   157
2110  program_7835               3         10   200
2111  program_7361               8         55   152
2112  program_8289              10         21   320
2113  program_5928              31         46   270
2114  program_8065               1          9    39
2115  program_8594              13         91   197
2116  program_2051               6         12    85
2117   program_941              12        110   271
2118  program_8049               1          5    56
2119   program_114               1          6    51
2120   program_459               9         24   348
2121  program_5607              15         45   186
2122  program_8529               6         42    46
2123  program_2764              48        143   255
2124  program_3977               7         17   122
2125  program_8028              12        161   298
2126  program_8001               4         18    37
2127  program_2703              10         17   125
2128   program_508              18        145   214
2129  program_6362              13         54   270
2130  program_4158               0          4    50
2131  program_9548               7         22   232
2132  program_4544               6         30    42
2133  program_5684              17         27   489
2134  program_7439              27         33   325
2135  program_6170               6         36   266
2136  program_2780              17         44   289
2137  program_9231               4         30   215
2138  program_1938               6         24    54
2139  program_4394              14        130   229
2140   program_893               0          8    43
2141  program_3613               7         13   226
2142  program_2565               8        109   204
2143  program_8030               4         14   133
2144  program_2591               4         17    37
2145  program_6323              14         24   258
2146  program_8998              17        108   145
2147  program_5968               1         27    11
2148  program_5924              11         48   122
2149  program_8550              18         66   200
2150   program_457               6         12   205
2151  program_3655               7         10   415
2152  program_8251               5         12   301
2153  program_9341              33        125   149
2154  program_7371               7         20   294
2155  program_4917              14        104   166
2156  program_1484               1         19    84
2157  program_8620               2         43    76
2158  program_2778               7         36   219
2159  program_8138               9         18   311
2160  program_1458              13        151   208
2161  program_5956              11         22   345
2162  program_5164               7         57   140
2163  program_8626              13         47   301
2164  program_3109              16        139   164
2165    program_84               2         26    24
2166  program_9022              22         38   379
2167  program_8987               9         81   189
2168  program_4508               3         30    27
2169    program_21              18         49   263
2170  program_2213              15         60   130
2171  program_3013               5         13   281
2172  program_6447               2          6    72
2173  program_8965              12         38   167
2174  program_6716              10         38   178
2175  program_8244               9         17   304
2176  program_7565               2         34   123
2177  program_7299              13         29   298
2178  program_7846              10         29   266
2179  program_6871               5         39   571
2180  program_8133              10         90   194
2181  program_2568              12         20   246
2182  program_1008               9         33   234
2183  program_4685               9          6    74
2184  program_3598               0          4    27
2185  program_5076               6         69    76
2186  program_6893              15         16   310
2187   program_582               3         20    46
2188  program_1368              18         61   371
2189  program_5025              21         82   193
2190  program_7226               3         11   171
2191  program_9880               2         11    81
2192  program_3399               1          9    57
2193  program_4165               3         10   140
2194  program_1637               7         23   133
2195  program_4167              12        144   195
2196  program_9514              15         19   341
2197  program_5283              15         35   193
2198  program_5325               5         11    81
2199  program_8136              19         50   324
2200  program_9251              26         30   368
2201   program_486               2         19   102
2202   program_270               0         31     6
2203  program_6445              27         44   548
2204  program_9471               7         16   281
2205  program_4392              21         36   301
2206   program_249              17         57   251
2207  program_2230               5         26    99
2208  program_2377               4         16   188
2209  program_6280              20         70   277
2210   program_442              20         37   402
2211   program_856              12         31   373
2212  program_7081               6         84   116
2213  program_5642              12         78   219
2214   program_706               1          6   182
2215   program_438              10         27   184
2216  program_3690               3          7    94
2217   program_265              13         16   146
2218  program_6286               1         22    10
2219  program_4779               1          9    59
2220  program_6707               1         12   190
2221  program_6378               1         14    12
2222  program_2891               8         28   257
2223  program_6207               7         64   100
2224  program_4035              10         90   112
2225   program_686               3         17   120
2226  program_3865              19         25   310
2227  program_2172              27         53   276
2228  program_7362               1          9    10
2229  program_6881              18         32   321
2230  program_3223               8         43   170
2231  program_2506               5         10    98
2232  program_3178               1         16    63
2233  program_1149               3         22    71
2234  program_1449               7         29   175
2235  program_1597               7         42    76
2236  program_1153               1          5    33
2237  program_6814               8        156   204
2238  program_3377              10         53   313
2239   program_944              12         21   434
2240  program_7467               1          9    43
2241  program_1396              10         27   228
2242  program_1443               7         36   296
2243  program_6449               6         31   276
2244  program_5896              14         25   355
2245  program_9503              10         17   337
2246  program_5579               3          9   651
2247  program_2837               3         32    80
2248  program_8898               7         18   186
2249  program_9334               9         54   135
2250  program_7148               8         35   195
2251  program_5509              25        113   238
2252  program_9283               4         20   101
2253   program_693               7         22   268
2254  program_3118               0          8    60
2255  program_4591               3         13    13
2256  program_6089              17         23   300
2257  program_1053              48         44   750
2258  program_2566               8         27   122
2259  program_9165              18        108   271
2260  program_6317               6         56   133
2261  program_6264              35         67   552
2262  program_5128               9         68   197
2263  program_9573               6         17   157
2264  program_8663               5         10   112
2265  program_2092               4         22   116
2266  program_8869               7         15   162
2267   program_396               2         20    62
2268  program_4549              15         62   312
2269  program_1467              17         22   277
2270  program_7892               2         25    29
2271  program_1269              16         66   221
2272  program_2492               1         58    61
2273  program_5836              13         80   149
2274  program_3067              10         21   169
2275  program_6857               6         42   207
2276  program_5333              19         38   288
2277  program_9354               6         14   124
2278  program_5460               2          8    80
2279  program_3579               9         42    93
2280  program_3740               4         16   186
2281  program_8478              21         36   241
2282   program_223               6         14   120
2283  program_5199              39         73   302
2284  program_1815              18         55   394
2285  program_4874              16         97   214
2286  program_2967               1          5    88
2287  program_9852              25         77   280
2288  program_6112               1          9    58
2289  program_7073               1         26    10
2290  program_4443               3         25    58
2291  program_4027              10         33   184
2292  program_4116              10         22   324
2293  program_9415               1          9    45
2294  program_9491               1          7   111
2295  program_4444              10         18   230
2296  program_9523               4          9   315
2297  program_3273               9         46   243
2298  program_7929               3          9   124
2299  program_2137              14         41   158
2300  program_5316               9         20   221
2301  program_3834              18        124   311
2302  program_2197               0         13   307
2303  program_4841              11         75   218
2304  program_4037               1          9    39
2305  program_8148               7         75   121
2306  program_8623               8         40   158
2307  program_4896              27        157   208
2308  program_7630               5         33   160
2309   program_782              20         60   414
2310  program_6674               7         26   287
2311  program_3866              10         13   246
2312  program_7406               1         14     9
2313  program_2399              20         30   166
2314  program_1460              15         29   128
2315  program_6239              14         27   127
2316  program_1819              17         59   268
2317  program_2758               0          4    57
2318  program_7407              18         29   273
2319  program_2514              17         60    79
2320  program_7309              15         19   271
2321  program_1463               2         10    75
2322  program_4298              27         72   681
2323  program_6293               8         22   228
2324  program_7840              15         96   163
2325  program_5234               2          6    70
2326  program_4980              10         11   216
2327  program_7160               6         16   311
2328  program_8269              17         43   367
2329  program_5474               6         37   108
2330  program_9679               3          8    15
2331  program_4223               1         20    39
2332  program_8702              11         39   159
2333  program_2044              11         15   287
2334  program_6214               4         23   106
2335  program_4640              10         32   156
2336  program_4155               6         56   274
2337  program_9578               6         58   171
2338  program_8346              14        132   262
2339  program_2850               8         50   235
2340  program_8218               8         28    88
2341  program_7672               3         32    59
2342  program_4781               4         15   441
2343  program_6695              24         50   486
2344  program_3574               2         13    68
2345  program_9568               0         21    18
2346  program_1442              11        111   122
2347  program_4740               1          9    45
2348  program_4489               7         16   414
2349  program_5388               9         16   217
2350   program_155              16         56   304
2351  program_1706              12         99   245
2352  program_7095               0          4    87
2353  program_3452              10         81   297
2354  program_9936               4         12   129
2355  program_9281              19         35   392
2356  program_4920               5         47   195
2357  program_6499               4         91    88
2358  program_3561               0         22    24
2359  program_7012              13         28   258
2360  program_4387              12         46   174
2361  program_1056              40         44   513
2362   program_532               1          9    58
2363  program_3088               9         19   157
2364  program_6967               1          5    77
2365  program_8327               1          6    20
2366     program_4               7         50   350
2367   program_730              15         30   397
2368  program_1527               2         14    10
2369  program_4403               0          4    67
2370  program_1209               4         14   153
2371  program_8779               9         92   242
2372  program_6769               1          5    66
2373  program_1845               8         36   355
2374   program_791              17         73   217
2375  program_5495              10         24   132
2376  program_7927              10         24   278
2377  program_5253              14         34   140
2378  program_2980               2         40   216
2379  program_9238               1         17    14
2380  program_3645              21         52   286
2381   program_107              25         36   394
2382   program_309              16         34   398
2383  program_9043               1          9    53
2384  program_4822               6         19   291
2385  program_4846               7         39    61
2386  program_5629              14         66   158
2387  program_9253              10         16   407
2388  program_9800              15         42   429
2389  program_4793               5         41   525
2390  program_3271               5          6    53
2391   program_495               7          9   161
2392  program_9261              10         32   139
2393   program_744               2         18   190
2394  program_4610               8          8    68
2395  program_4678               5         21   344
2396  program_5054              16         34   295
2397  program_4571               7         31   129
2398  program_3859              15         27   367
2399  program_4307              22         58   296
2400  program_4285               3         38    61
2401  program_1558              26         49   595
2402  program_2599               2         31   108
2403  program_8428              68         94  1265
2404  program_6226               6         15   347
2405   program_436               6         51    74
2406  program_4827               2         13   245
2407  program_7971               0         11    11
2408  program_8069              15         44   263
2409  program_5902               3         12   147
2410  program_8580               4         37    97
2411  program_7904              10         91   262
2412   program_671               8         31   322
2413  program_4321               4         43   363
2414   program_164               7         24    66
2415  program_4183               1          9    64
2416  program_5669              15         55   276
2417  program_3188               8         26   557
2418  program_3190               0          9    60
2419  program_2154               3         33   113
2420  program_2026              18         39   242
2421  program_7754              20         47   423
2422  program_2348              15         45   171
2423  program_2185               5         14   205
2424  program_3500               5         26   101
2425    program_48               7         36   124
2426  program_6251               5         19   206
2427   program_579               3         26    21
2428  program_2271               8         68   126
2429  program_7376              11         20   225
2430  program_1200               9         38   153
2431  program_4677               1         32    18
2432  program_4791               8         12   164
2433  program_8788              22         43   366
2434  program_1478               6         36   203
2435  program_9811              23         91   143
2436  program_6103              24         51   296
2437  program_1846               3          9   142
2438   program_312               1         32    50
2439   program_594               7         14   151
2440  program_3558              31         61   504
2441  program_3564               9         22   157
2442  program_3277               2         12   112
2443  program_2143               6          9    96
2444  program_9398               0          5   105
2445   program_847              36         66   440
2446  program_3477              10         15   272
2447  program_5410               5         12   192
2448  program_2440              21         47   525
2449  program_5511              13         36   238
2450  program_6970               6         23   135
2451  program_4808               7         87   167
2452  program_2649               5         44   116
2453  program_7538               1          6    44
2454   program_419              13         20   205
2455  program_6960              10         17   223
2456  program_7411              19         47   335
2457  program_5064              31         90   239
2458  program_8943              18        119   142
2459  program_3456              25        121   143
2460  program_3667               1          5   105
2461  program_6339              10         84   174
2462  program_3691              12         42   419
2463  program_1376               9         91   138
2464  program_3383              12         98   176
2465  program_1128              18         39   248
2466  program_9960              16         23   403
2467  program_6795               1          5    22
2468  program_1820               7         28   286
2469   program_201               1         30    24
2470   program_551              18         48   256
2471  program_1677               7         33    84
2472  program_4520               7         11   250
2473  program_1044               9         22   208
2474  program_1256               9         18   261
2475  program_7714               2         43   100
2476   program_610              27         67   330
2477  program_7769               7         28   175
2478   program_547               7         29   121
2479  program_7862               1          5    47
2480  program_6712               8         35   360
2481   program_479               6         10   133
2482  program_6233               6         19   190
2483  program_7183               2          6    87
2484  program_5649               9         45   194
2485  program_1017               6         10   229
2486  program_4405              12        138   113
2487  program_5268               2          7    48
2488  program_3976              25         33   314
2489  program_5491               3         26   146
2490  program_1020               2         27    44
2491  program_3701               4         46   109
2492  program_9567               8         22   295
2493  program_1624               1         10    10
2494  program_4305              12         37   230
2495  program_1736               0         39    73
2496  program_7205               6         47   199
2497  program_4316               3         29    29
2498  program_2177               2         26   429
2499  program_7732               1          9    82
2500  program_3551               3         32   184
2501  program_1278              17         22   483
2502  program_4694              33        115   522
2503  program_7083               7         24   232
2504  program_1954              18         46   255
2505   program_472               5         21    17
2506  program_8846              19         17   273
2507  program_7845               0         10    59
2508  program_1095               3         11   101
2509  program_5873              16         43   436
2510  program_8851               6         10   140
2511  program_4643               0          7   100
2512  program_7316               4         10   197
2513  program_8866              25         54   263
2514  program_9968               5         32   110
2515  program_4933              11         48    98
2516  program_5189               0         17   198
2517  program_2774               7         76   190
2518  program_7466               5          6   171
2519  program_5185               4         21   326
2520  program_8862               9         31    99
2521  program_6381               3         24    18
2522  program_2876               3         11   221
2523  program_1721              34         34   398
2524  program_6653              19         31   346
2525  program_4418               1         22    38
2526  program_8321               2         43    92
2527  program_9386               1          7     7
2528  program_4411               2         40    55
2529    program_47               9         25   398
2530  program_7499               1          5    60
2531  program_9039               7         10   106
2532  program_4281              23         76   145
2533  program_3910              37        226   475
2534  program_2636               0          8    84
