      program_name  constant_write  var_write  read
1090  program_6854              11        542    11
1091  program_1624               8          0     0
1092  program_4105               0        221     2
1093  program_7433               0         86     2
1094  program_3370               0         65     2
1095  program_6249              27         20    19
1096  program_2011               0         20     2
1097  program_1287              19         10     6
1098  program_6147               6         31     4
1099   program_201              29          0     0
1100  program_9654              19         56    15
1101  program_6025               1         20     2
1102  program_8160               0        208     4
1103  program_5266              15         12     6
1104  program_7598               8          3     5
1105  program_5888               7          0     0
1106  program_1819               0        238     2
1107  program_2815              46          6     0
1108  program_5557              28          7     1
1109  program_8909              26          9     0
1110  program_3026               0         28     2
1111  program_5869              24          5     0
1112  program_6026              27         31    15
1113  program_2116              36          0     0
1114  program_2521              57         26     5
1115  program_5821               1         55     2
1116   program_106               3         23     3
1117  program_5491              21          3     2
1118  program_4365               1        218     2
1119  program_2876               9          3     5
1120  program_5056               4         67     5
1121  program_3519               1        185     6
1122  program_2926               8        170    21
1123  program_5405              15         11     3
1124  program_1303              25          0     0
1125  program_7740               3        251     4
1126  program_7600              13          3     0
1127  program_8206              20          0     0
1128  program_5954               1         73     4
1129  program_2868               0         68     9
1130  program_1082              14         14     7
1131  program_6387               1         26     2
1132  program_4877               0         14     2
1133  program_7571              17        557    25
1134  program_9969               0         98     8
1135  program_4289              65         10     5
1136  program_7787               0         24     2
1137  program_7082              42         33    11
1138  program_1022               8        209     8
1139  program_6745               0         36     2
1140  program_3240              12        312    12
1141  program_5393               3         55     4
1142  program_1696               0         63     2
1143  program_8156               0        175     3
1144  program_5976               7         82     7
1145  program_7538               0         55     2
1146  program_5768               1         85     5
1147  program_9011              21         15     4
1148  program_2730               9         46    12
1149  program_3107              35          0     0
1150  program_2627              20         14    12
1151  program_7125              27          3     2
1152  program_5232               9          6    11
1153   program_724               0        192     2
1154  program_8799              23          0     0
1155  program_9315               9          0     0
1156  program_9992              29         36    10
1157  program_7346              34         11     3
1158  program_5451               6         33    13
1159  program_5664              51         15     7
1160  program_4624              32         14    11
1161  program_8726               0        120     3
1162  program_5599              11          9     4
1163  program_2035              74         20     2
1164  program_6072               0         39     2
1165  program_1919               6          3     1
1166    program_21               1         31    10
1167  program_5303               7         85     6
1168  program_4334               2        141     6
1169  program_5585               0        150     3
1170  program_2858               0          0     8
1171  program_6663               1         20     7
1172  program_2827               0        307     2
1173  program_7818              11          0     0
1174  program_4967              29          0     0
1175  program_6796               9          1     2
1176  program_2295               7          1     1
1177   program_617              20          5     2
1178   program_210              17          5     1
1179  program_5935              13         10     2
1180  program_7555              10         12     4
1181  program_7813               0         62     2
1182  program_9314              21          0     0
1183  program_9217              28         17    10
1184  program_5090               0        328     2
1185  program_5315              37         22    13
1186  program_7392              26          0     0
1187  program_8858              27         23     9
1188  program_5389              35          0     0
1189  program_8084              18          0     0
1190  program_4835               0        207     2
1191   program_915              10        316    23
1192  program_6752              10        142    12
1193  program_4393               0        118     2
1194   program_449              21         17     6
1195  program_3222               0        327     2
1196  program_8591               6        213     5
1197  program_3010               5        107    10
1198  program_2066               1         36     5
1199  program_9236               9          1     0
1200  program_9342              45          0     0
1201  program_7510              23          0     0
1202  program_5054               4         62     8
1203  program_3056               5         40     2
1204  program_5864              22          2     1
1205  program_8487               5          4     4
1206  program_7452              19         12     5
1207  program_1899              36          0     0
1208  program_7505              15          4     3
1209  program_9552              17          5     0
1210  program_1651              14        249    15
1211  program_4533               0         32     2
1212  program_5725               0          0     0
1213  program_7260               2        140     5
1214  program_2048              39         14     6
1215  program_7956               0        345     2
1216   program_247               8          0     0
1217   program_423              12         20    11
1218  program_7183               0         94     3
1219   program_448               9         83     8
1220  program_2413               0        144     2
1221  program_2405               0         55     2
1222  program_8680               0         85     3
1223  program_7089              29          6     1
1224  program_5344               1        195     3
1225  program_8629               0         59     2
1226  program_1213              36          0     0
1227  program_1644               0        114    10
1228  program_2442              19          6     0
1229  program_8970              41          6     7
1230  program_4295               2        172    12
1231  program_9120               7        179    15
1232  program_4847              19          0     0
1233  program_3527              27         53    19
1234  program_1940               2         62    10
1235  program_9928               5         59     6
1236  program_3408              24          0     0
1237  program_5562               2        134     4
1238  program_4427              93         13     5
1239  program_9658               1        353     4
1240  program_5401              12         65    14
1241  program_3806               1        230     2
1242  program_7152              24          0     0
1243  program_2356              16          0     0
1244  program_3145              18          0     0
1245  program_6884              23          0     0
1246  program_5906              25         11    16
1247  program_1596               2        202     2
1248  program_2853              10         13    19
1249  program_3187              12          0     3
1250  program_4785              17         15    13
1251  program_3389               0         91     2
1252    program_13               0        135     2
1253  program_9788              22          0     0
1254  program_3737               0        343     3
1255  program_4718              33          2     2
1256  program_7916               0         40     2
1257  program_8818              16          4     2
1258  program_1339              52         14     4
1259  program_1315               4         57    12
1260  program_7425              35          0     0
1261  program_8379               0        148     4
1262  program_1958               5         75     9
1263  program_4083              16       1129    47
1264  program_6409              31          5     0
1265   program_414               3        216     5
1266   program_717              24          3     1
1267  program_6112               0        168     2
1268  program_3795              29          9    41
1269  program_6630              34         22    15
1270   program_228              41          0     0
1271   program_685              22        197     9
1272  program_5466              13          3     1
1273  program_4459              62         45    23
1274  program_6460              29          1     0
1275  program_6653              13         24    17
1276  program_8263               0         79     2
1277  program_5209               3          3     4
1278  program_2929               6          7     6
1279  program_9797              33          1     1
1280  program_6101               0         55     2
1281  program_9127              25          6     2
1282  program_5495              18          0     0
1283  program_8921              13          3     1
1284  program_1389              22         22     2
1285   program_895               8        247     5
1286  program_4703              21          2     2
1287    program_28              24          2     0
1288   program_526               0        102     4
1289  program_2269               5         14     9
1290  program_4398               1        114     2
1291  program_7160               6          0     0
1292   program_920               7          5     4
1293    program_99              34          4     0
1294  program_5198               0         44     2
1295   program_345              14         11     4
1296  program_4980              12         80    11
1297  program_1485              54         24    13
1298  program_4387              66         45    18
1299  program_6906               7          9     3
1300  program_3764               0        198     7
1301  program_2423              11          4     5
1302  program_5126              24         11     3
1303  program_4672               6         54    13
1304  program_8849               0        191     5
1305  program_7156               2         30     5
1306  program_9000              20          2     0
1307  program_6407              10         45    18
1308  program_4473               0        119     4
1309  program_6225              12          0     0
1310   program_384               5        277     9
1311   program_314               0        342     2
1312  program_5586              12        122     7
1313  program_3851               6          0     0
1314  program_3916               1        166     3
1315  program_4433              13         32    29
1316  program_1930              40         18     3
1317  program_5537              20          8    10
1318  program_9613               5          0     0
1319  program_6536               9          0     0
1320  program_9525              82         74    34
1321  program_5571              23          7     1
1322  program_3583              35         13     5
1323  program_4355               0        191     5
1324  program_8652               8         31    13
1325  program_6047              19         30    13
1326  program_6308              18          5     2
1327   program_344               1        120     8
1328  program_9614              36          0     0
1329   program_675               0          8     2
1330  program_9655              17          0     0
1331  program_5488               6         12     4
1332  program_1228               0        130     2
1333   program_367               7          3    11
1334  program_3821               1        143     2
1335  program_9790               7        271     9
1336  program_7403              27          0     0
1337  program_8470               0         63     8
1338  program_8997               8          2     0
1339  program_7904               2        234     2
1340  program_8254              22          0     0
1341  program_4558              15         14    10
1342  program_8515              17          2     1
1343  program_2121               0        112     2
1344  program_7995               0        118     2
1345  program_6293               1         80     6
1346  program_7585              24          7     1
1347  program_1449              18          5     0
1348  program_4950               5        103    12
1349  program_1392               1        152     4
1350  program_7261              26          0     0
1351  program_6178              55         42    29
1352  program_2337              15         37    22
1353  program_6918               0         62     2
1354  program_1235              16          9     0
1355  program_3725               1        217     2
1356  program_6966               0         83     2
1357  program_2139               0         78     2
1358  program_3363               0        206     2
1359  program_9836               9          0     0
1360  program_9269              13        215    45
1361  program_6396               0         39     2
1362  program_3164               0         60     2
1363  program_6307               0        264     2
1364  program_1920               0        104     2
1365  program_4103              18         30    23
1366   program_767               4        245     5
1367  program_6765              19         24     6
1368  program_8032               0        157     2
1369  program_2378               8          0     3
1370  program_8280              49          0     0
1371  program_3294              51        360    57
1372  program_8617               0         79     2
1373  program_4011              29        208    32
1374   program_352              15          3     0
1375  program_2137              22          2     0
1376  program_3845              31          0     0
1377  program_9308               0         64     2
1378  program_6572              25          0     0
1379  program_9522              27          8     5
1380  program_6309               0         79     2
1381  program_1237               6        133     4
1382  program_4791               0         32     7
1383  program_5848              63         12    20
1384  program_5343              10          2     6
1385  program_4218               1        254     3
1386  program_2874              27          0     0
1387  program_2694               0        162     2
1388  program_1310               7          2     1
1389  program_3307               1        339     2
1390  program_6485               0        128     2
1391  program_8910               8        153     6
1392   program_404               0         16     2
1393  program_3616               5        190     3
1394   program_476              39         13     5
1395  program_7705               0         48     2
1396  program_8351              11          8     3
1397  program_5863              15          1     0
1398  program_1880              47         37    13
1399  program_7783              10          8     4
1400  program_5972              22          0     0
1401  program_4065              12          4     0
1402  program_4189               5         40    10
1403  program_9808               3          0     0
1404  program_1042              12          0     0
1405  program_8345               5          3     1
1406  program_7252               0        178     4
1407  program_1304              11         16    10
1408  program_9503               2         33     5
1409  program_3315              12         11     0
1410    program_69              23         30    41
1411  program_5932              17          1     0
1412  program_4142               1         37     4
1413  program_6744               8          2     0
1414   program_165              18          2     1
1415  program_1953              20          4     0
1416  program_7595              26          8     0
1417  program_8916               9          2     1
1418  program_8081              45         44    31
1419  program_7322               0        114     2
1420  program_3529              22          0     0
1421  program_4707              23         13    26
1422  program_5271              11        103     7
1423  program_9405               0        324     2
1424  program_8722               6         87     7
1425  program_9730              28         30    19
1426  program_7273              10          0     0
1427  program_6774              36          0     0
1428    program_62              17          0     0
1429  program_5565               4          2     3
1430  program_2096               6          0     0
1431  program_5095              63          0     0
1432  program_2513               9          0     0
1433  program_8840               0        182     2
1434  program_5147               1         97     3
1435  program_3338               8         13     4
1436  program_8010              19          7     3
1437  program_8524               7         25    33
1438  program_7983               1         14     2
1439  program_2847              30          5    11
1440  program_3740              14        241    14
1441  program_3579              15          6     1
1442  program_1424              29          2     3
1443  program_7420               2         28     3
1444  program_6923              18         14     5
1445  program_6847              33         14     1
1446   program_200              23          0     0
1447   program_718               0        167     2
1448  program_5331              11        138     6
1449   program_159              41         40    42
1450  program_3425               0         64     2
1451  program_5497              21          4     0
1452  program_2612              17          0     0
1453  program_1171              13          0     0
1454  program_1850               7          0     0
1455  program_3646               0          8     2
1456   program_290              11         61    10
1457  program_1049               5        253    18
1458  program_9023              10        176     6
1459  program_6269              45         32    11
1460  program_7667              27         10     2
1461  program_5775              17          5     1
1462   program_518               0         62     2
1463   program_699               0         59     2
1464  program_3991              29         10     2
1465  program_7806               7         17    11
1466  program_9103              28         11    17
1467  program_4997              15          4     1
1468  program_3536              16          8    11
1469  program_3206               6        394     7
1470  program_6139               4         95    10
1471  program_6565              23          7     1
1472  program_9661               0        196     2
1473  program_2029              31          0     0
1474  program_2796               0         95     2
1475  program_1198              18          0     0
1476   program_992              61         15    14
1477  program_1447              13          1     2
1478  program_5144              47         58    30
1479   program_793               0         31     4
1480  program_1663              51         14     0
1481  program_2379               1        138     3
1482  program_2415               0        323     2
1483  program_9483              13        121    16
1484  program_4653              14          3     1
1485  program_3774               5         61     5
1486  program_1327              17          3     0
1487  program_9465               2         44     4
1488   program_431              43          0     0
1489  program_1525               8          2     0
1490  program_7206              13          7     2
1491  program_2176               0         99     2
1492  program_7687              26          4     2
1493  program_4784               8          0     0
1494  program_9933              18          2     1
1495  program_1804               7         61     8
1496  program_8493              36          8     4
1497  program_7391               7          0     0
1498  program_1370               0         75     4
1499  program_6868               1        243     4
1500   program_967              38         21    10
1501  program_4581               5        164     4
1502  program_2134               7          0     0
1503  program_6776               0        319     2
1504  program_7315              47         39    35
1505  program_4630               5          0     0
1506  program_4559              15        473    13
1507  program_7445               0        272     3
1508   program_956               7          0     0
1509  program_9497               6        149    12
1510  program_9412               0         38     2
1511  program_4685               6         50    19
1512  program_1240               3        301     8
1513  program_9579              48          5     0
1514  program_5773               7          0     0
1515  program_2086               3          9     5
1516  program_7819              17          6     1
1517  program_3461              20          0     0
1518  program_2572               0        215     2
1519     program_0               2         99     3
1520  program_7461               7        209    19
1521  program_3498               2        145     7
1522  program_2307               4         70     5
1523  program_5227              12          0     0
1524  program_8419               0        142     2
1525  program_5153              25          1     0
1526  program_5911              26          2     1
1527  program_8545              43          1     1
1528  program_8244               1         34     4
1529  program_3953              33         39    22
1530  program_9435               7          0     0
1531  program_2418              31        224    16
1532  program_8256               8        263    15
1533  program_3678               1        315     8
1534  program_1712               0         66     2
1535  program_8985               2        310     2
1536  program_6215              23          6     2
1537  program_1001              31          4     1
1538  program_4633               0        206     2
1539  program_7690               0        135     2
1540  program_5634              56         47    32
1541  program_9615               1         34     6
1542  program_7377               6         33    18
1543  program_4557              47         21     7
1544  program_4466               8         10     9
1545  program_1400              14          0     0
1546  program_2511               9          5     0
1547  program_7940              12          5     3
1548  program_2228               0         21     4
1549  program_3203              29         23    28
1550  program_3325               7         98    19
1551  program_1331              13          0     0
1552  program_4068               0         29     8
1553  program_7751               0         70     2
1554  program_7079               0        131    14
1555  program_6544               5          0     0
1556  program_1284               6         17     6
1557  program_9935               0         55     2
1558  program_2580               0         68     3
1559  program_7885              57        202    52
1560  program_8736               4          0     0
1561  program_2922               9          9     5
1562  program_8119              38          8     0
1563  program_9031               8         12     5
1564  program_4981              13          0     0
1565  program_4881              20         25     9
1566  program_7417               2        108     2
1567  program_3341              31          6     0
1568  program_7394               0         16     6
1569  program_3047               3         38     4
1570   program_778               0         39     5
1571  program_8711              32        125     5
1572  program_6432               4          2     0
1573  program_1643               0         42     7
1574    program_32               0        182     2
1575  program_5604               0         32     4
1576  program_5298               0         32     2
1577  program_3302               8          0     0
1578  program_7080               0         87     2
1579  program_6961               0         19     2
1580  program_5767              21         28     7
1581  program_1101              31          5     2
1582  program_6480               0        324     5
1583  program_1404               3        251     4
1584  program_4953              30          0     0
1585  program_6999              23          0     0
1586  program_7692               1         91     3
1587  program_7720              54         32    16
1588  program_8143               0        127     3
1589  program_4330               1        230     7
1590  program_5966               2        164     4
1591  program_6481              27          2     1
1592   program_659              39         12     7
1593  program_3875              43          0     0
1594  program_6675               2        159     3
1595  program_4255               0        140     3
1596  program_8011              82         38    21
1597  program_3801              50          2     1
1598  program_1033               3          1     7
1599  program_6275              12         11     4
1600  program_9145              36          0     0
1601  program_1003              48          0     0
1602  program_4646              53         41    10
1603  program_3492              26          0     0
1604  program_4027              22         10     6
1605  program_1035               1        191     3
1606  program_8215               8          0     0
1607  program_9116               0        253     8
1608    program_85              10          4     2
1609  program_7931               9         59    22
1610  program_5309               2         44     2
1611  program_6252              24          7     0
1612  program_7151              17         26    21
1613  program_3238               5        192     4
1614  program_8814              65         59    33
1615   program_368               2         86    16
1616   program_466               1        136     2
1617   program_893               0         56     3
1618  program_8741               1         65     2
1619   program_919              18          2     0
1620   program_521               1          3     6
1621  program_5501               9        334    32
1622  program_1753              21          0     0
1623  program_3540               4         45     3
1624  program_7908              41         22    20
1625  program_1187               2        192     3
1626  program_7453              18          0     0
1627  program_4063               0         76     2
1628  program_7073              23          4     0
1629  program_1951              20         42    12
1630  program_2780              20          0     0
1631  program_5453              34         15    13
1632  program_6622               9          0     0
1633  program_7738              21         15     5
1634  program_1816              16          7     1
1635  program_7221               5        197    19
1636  program_8369               0        173     4
1637  program_7376               5          1     2
1638  program_5961               0         89     3
1639  program_7635              34          0     0
1640  program_8996               0        137     5
1641  program_1619              27          9     4
1642  program_2223              23          4     3
1643   program_394              11        434    17
1644  program_2607               0        212     2
1645  program_3184              26         28    12
1646   program_710              18         20    33
1647   program_320               0         11     2
1648  program_4331               1         12     2
1649  program_1645              32          8     0
1650  program_8188               8        963    14
1651  program_2729               3          0     0
1652  program_7646               0          0     0
1653  program_4505               4        190     5
1654  program_3433               0         80     3
1655  program_8594              32          6     1
1656  program_5319              12        273    21
1657  program_2510             106         36     9
1658  program_3428              13        252    16
1659  program_7186               0         19     4
1660  program_7143               0        126     2
1661  program_4682              15        132    28
1662  program_4077              39         20     3
1663  program_3378              32          6    16
1664  program_4202              20        122    13
1665  program_2790              47          4     1
1666  program_1340              26         28    16
1667  program_4329              16          0     0
1668  program_5926              60         58    22
1669  program_2952               0         48     2
1670  program_7655              17         19     6
1671  program_3478              18          0     0
1672   program_833              12          0     0
1673  program_6978              26          2     2
1674  program_8521              41         28     7
1675  program_7998               9          0     0
1676  program_9953               2         43     3
1677  program_6353               1         21     4
1678   program_750              27          8     3
1679  program_3747               5         88     4
1680  program_7808               0         55     5
1681  program_4224               2         57     6
1682  program_8339              38         10     0
1683   program_709               5        285     6
1684  program_3333               0        185     8
1685  program_7419               0         78     5
1686  program_4135              37         20     6
1687  program_5490               4         24    23
1688  program_9634              17          0     0
1689  program_6090              28          6     1
1690  program_1302              10          8     7
1691  program_2557               1        152     2
1692  program_4123               0        126     2
1693  program_8989               1         99     4
1694  program_6435              21         10     3
1695   program_164              12          9     3
1696   program_495               1         65     4
1697  program_9727              13          7     3
1698  program_8044              31        519    16
1699  program_3773               0         23     2
1700  program_8562               0        143     2
1701  program_1812              24        323    27
1702  program_2322              29          3     2
1703     program_8              12        565    17
1704    program_84              24         11     4
1705  program_8541              28          3     0
1706  program_3767              10         12    21
1707  program_9534              14          1     2
1708  program_5697              14          4     0
1709  program_8839              25        275    10
1710  program_9789               1         45     2
1711  program_9590               0         76     2
1712   program_430              21         23    14
1713  program_3948               0        150     2
1714  program_8942               5         51     5
1715  program_4730               7          5     2
1716  program_2699              20          2     1
1717  program_6295               0        179     5
1718  program_7593              40         51    19
1719  program_4275               0          0     1
1720  program_6784              14          0     0
1721  program_4113               4          1     2
1722  program_5789               1         22     2
1723  program_6569               2        407     5
1724  program_1471               7          0     0
1725  program_1166              23         15     5
1726  program_6414              38          0     0
1727  program_1005              26          7     3
1728   program_640               0         70     2
1729  program_7760              26          0     0
1730  program_6281               7         18    47
1731  program_8446               0         72     2
1732  program_5314               4        591    18
1733  program_1752              44         26     7
1734  program_2022              17         14     4
1735  program_8082               0         68     3
1736  program_1536              19          1     0
1737  program_2326               6          0     0
1738  program_1640               0        160     2
1739  program_7682               0         71     2
1740  program_7767              23          4     0
1741  program_3811              16         17     3
1742  program_5070               2        144     6
1743  program_6410               3         56     3
1744   program_808              18          7     1
1745  program_9818               0        107     3
1746  program_7138              16        217    10
1747  program_5148              13          2     2
1748   program_457               1         53     2
1749  program_2453              14         17     6
1750  program_3257               0         95     2
1751   program_444              24          0     0
1752   program_690              20          0     0
1753  program_7650              25          4     2
1754  program_5349               0         33     4
1755  program_3994               7         12     4
1756  program_6967               0        181     2
1757  program_2791               2         16     3
1758  program_9328              10          9     8
1759  program_6909               2        165     8
1760  program_6120              32          2     1
1761   program_113               2        222     3
1762  program_1756              17        316     5
1763   program_435              38         29    15
1764  program_2323              31         13     6
1765   program_622              28          8     4
1766  program_2268               3         67     2
1767  program_2789              32         18    15
1768  program_5341               2        130     4
1769   program_127               2         69     8
1770  program_7031              15          3     0
1771  program_8877              20          2     1
1772  program_9482               7          0     0
1773  program_4631              30          1     0
1774  program_9769              24         18     4
1775  program_3091               0        152     2
1776  program_3796               0         77     2
1777  program_3988              14         29    18
1778  program_5802               8         17     7
1779  program_9321               9         12     5
1780  program_3561              22          0     0
1781  program_8117              13          1     5
1782  program_1445               0        112     2
1783  program_6493              33          6     2
1784  program_2445              26          0     0
1785  program_8819              24          5     4
1786  program_3242               6          2     0
1787  program_2595               0         48     2
1788  program_4957              12          2     6
1789  program_9221              23          4     2
1790  program_1847               0        112     2
1791  program_7712               0        103     2
1792  program_8955              20          3     0
1793  program_4849               8          0     0
1794  program_9982              55          4     5
1795  program_9102               2        272    14
1796  program_5233               0        128     2
1797  program_1776              13        314    33
1798  program_2778              26          0     0
1799  program_7695               3          2     0
1800  program_3160               8          0     0
1801   program_614              33          5     0
1802  program_2715               0         40     2
1803  program_8373               3        173     4
1804   program_347              79         49    32
1805  program_9867               3        172     2
1806  program_8876               7          2     1
1807  program_8988               0         12     2
1808  program_3503               3        131     9
1809  program_4483               3        346     8
1810  program_3658               5        140     5
1811  program_4843              27          8     0
1812  program_9176               1         54    12
1813  program_4468              39          0     0
1814  program_6983               8          0     0
1815  program_8796              13        161    13
1816  program_3610              13        192    10
1817  program_4746               4          0     0
1818  program_8236              24         15     9
1819  program_5749               6        172     8
1820  program_5895               1         83     2
1821  program_4935               0         20     2
1822  program_3933              61         42    15
1823  program_2439              10          0     2
1824  program_3609               1         96     8
1825  program_7136               0         96     2
1826  program_2386               1        166     4
1827  program_5223               1        192     3
1828  program_6434              26         38    20
1829  program_7835               3         82     6
1830  program_8671               0        128     5
1831  program_1361              29          0     0
1832  program_1341               0        166     2
1833  program_2855              32         12     7
1834  program_4085               2        104     4
1835  program_1870              18          0     0
1836   program_403               0        143     2
1837  program_9973              14          4     1
1838  program_3890              17          0     0
1839  program_6767              36         18     3
1840  program_2175               0        236     2
1841  program_1085               1         67     2
1842  program_9650               2          0     1
1843  program_7891              13          0     0
1844  program_4441              19          8     6
1845  program_1997              27          8     0
1846  program_8457               6         96     5
1847  program_2968               1         81     6
1848  program_9820               0         23     2
1849  program_5286              25          9     3
1850  program_7065               5          8    10
1851  program_3676              23          0     0
1852  program_7408              20         10     1
1853  program_5890              23          0     0
1854  program_4432               5        207     3
1855  program_4695               3          9     3
1856  program_4846              19         12     3
1857  program_9182              15          1     0
1858  program_7280              17         21    15
1859  program_3458               1        197     4
1860  program_8882              10         24    13
1861  program_6998               0         36     2
1862  program_7870              14         66    25
1863  program_8130              17         80    14
1864  program_6585              69         14    10
1865  program_1557               3         33     3
1866   program_638              12        400     6
1867  program_7267              34        271    20
1868  program_8717               7          0     0
1869  program_3311               0        181     2
1870  program_3394               0         72     2
1871  program_8944               0         90     2
1872  program_7708               7          2     3
1873  program_4918              21          7    10
1874  program_4079              36          2     0
1875  program_1431              56         29    25
1876   program_958              32          3    11
1877  program_7680              47         10     5
1878  program_7041              23          0     0
1879  program_2227               0        182     2
1880  program_1815              20          0     0
1881  program_5748              19         13    17
1882   program_373              15          4     3
1883  program_6667              29         23    13
1884  program_7583              21         24    51
1885  program_7207               0        174     2
1886  program_8585              23         25    16
1887   program_112              16          8     6
1888  program_2938              49         17     7
1889  program_9516               0        215     2
1890  program_5765               7          2     1
1891  program_4986              34         21     7
1892  program_8094              36          0     0
1893  program_3133               0         24     2
1894  program_7815              32          0     0
1895   program_747               7         83    10
1896  program_7654              17          1     0
1897  program_8948               0        303     2
1898  program_7235              40          8     1
1899  program_3077               9          5     1
1900  program_2908               5         76     8
1901  program_6179              32          3    11
1902  program_5654              10        130    10
1903  program_7137              21          1     1
1904   program_763              14          8     2
1905  program_7925               0         75     6
1906  program_6845               0         48     2
1907  program_8162              43         94    23
1908  program_2889              25         13     9
1909  program_3052               1          8     2
1910  program_3270               0         16     2
1911  program_4439              28          2     0
1912  program_5627               1        154     8
1913  program_3136               0        100     5
1914  program_3138              34       1000    36
1915  program_5820               0        111     2
1916  program_9697              83         39    16
1917  program_4577               0        261     2
1918    program_51              29         13     1
1919  program_5724              12        402    30
1920  program_2156               1         43     2
1921    program_83              16         27     3
1922  program_9129               3        261     5
1923  program_1246               7        314    13
1924  program_5181               0        200     2
1925  program_6229               8         92    10
1926  program_5918               0         79     2
1927  program_1818              36          0     0
1928  program_5049              27          0     0
1929  program_8246               9          8     2
1930  program_2277               8        145    26
1931   program_277              36         13     3
1932  program_9635              18          0     0
1933  program_9860               0        269     2
1934   program_517               1         74     3
1935  program_3969               0         74     6
1936  program_7641              20        698    34
1937  program_5555               2        323     6
1938  program_5556              37          0     0
1939  program_1678              15          4     0
1940  program_7281              11        254     9
1941  program_2556               0        243     2
1942  program_1532               3         53     3
1943  program_9815              10          2     1
1944  program_3784              49         24    12
1945  program_8431              57          0     0
1946  program_1041              12          7     7
1947  program_7612               1        349     4
1948  program_1079              25          0     0
1949  program_7831               0        144     2
1950  program_3538               0        105     7
1951  program_2493               0         24     2
1952  program_2725               0         40     2
1953  program_3171               0         96     2
1954  program_3220              13          0     0
1955   program_278              31          4     1
