      program_name  constant_write  var_write  read
2673  program_1861               5          4    10
2674  program_1365               3          8    15
2675  program_2794               1          8    17
2676  program_3785               0          5     6
2677  program_7116               1          8     9
2678  program_4820              11         12    26
2679  program_9762              23          7     8
2680  program_5746              12          5     6
2681  program_3205               1          9    11
2682  program_5769              23         17    16
2683  program_1521              36          0     0
2684  program_1660              30         18    59
2685  program_4636               7         20     6
2686  program_6711               5          5    10
2687  program_9147               9          7    11
2688   program_295               5         13    21
2689  program_4448              11          3     1
2690  program_7437              42         20     7
2691  program_7929               3          5    12
2692  program_5166              11          8     9
2693  program_7932               7         22    10
2694   program_849              18         14    17
2695  program_9506               0          6    14
2696  program_2174              35          9     2
2697  program_9423               2          8     9
2698  program_9724               9          0     0
2699  program_5477              39         59    23
2700  program_2303               8          7    16
2701  program_4571               3         10     7
2702  program_2798               8         10    12
2703   program_478               9          0     0
2704  program_6113              11         18    14
2705  program_1026              27         16    12
2706  program_8962               0          4     5
2707  program_3241              10          8    11
2708   program_493              23          8     4
2709  program_7756              25          6     3
2710  program_6331              10         18     3
2711  program_1926              28          2    18
2712  program_8194               5         11    11
2713  program_2197               1         30    35
2714  program_8774               1          4     5
2715  program_8356              47         38     6
2716  program_8578               5         10    12
2717   program_410              32         28     3
2718  program_7838              63         50    17
2719  program_2806              22         35    22
2720  program_4569               0          9    10
2721  program_4051              33         27    33
2722  program_2238              54         35    11
2723  program_9809              18          1     1
2724  program_7097               9         14    25
2725  program_6883               1          4     7
2726  program_4341               4         22     6
2727  program_5108               2          4     8
2728  program_3531               1          4    10
2729  program_1318               4          8    11
2730  program_9098              33         27     7
2731   program_993               1          4     5
2732  program_7774              10         18    24
2733  program_7222               8          0     0
2734  program_4527               0          0     0
2735  program_9576              36         17     8
2736  program_8127               1          8    10
2737  program_6107              21          0     0
2738  program_7321              11          4    15
2739  program_4517              27         32    26
2740  program_9911              38         56    40
2741  program_8992              15          3     5
2742  program_2252              23          0     0
2743  program_3777               0          5    15
2744  program_8343              22          0     0
2745  program_9225              12          9    12
2746  program_8626               2          8    11
2747  program_3162              36         21    49
2748  program_2979              24         37    23
2749  program_9561              11          4     0
2750  program_4098               6          6     6
2751  program_8915              23          8    18
2752  program_9846               5          5    13
2753   program_757              32         31    21
2754  program_6193              12         11    12
2755  program_5532              20         35    18
2756  program_1291               5         10     8
2757  program_6076              12          1     1
2758  program_8454              35         31    13
2759  program_8452               2          4     7
2760   program_312              29          5     3
2761  program_3335              12         15     5
2762  program_6404               5          8     9
2763  program_7703               8         17     0
2764  program_8096               3         10    18
2765  program_1185               5          4     6
2766  program_2330              34         31    22
2767  program_8662              33          3     3
2768  program_3935               6          9    20
2769  program_3105              16         11    10
2770  program_3995               3          6    10
2771  program_9917              31         43    11
2772  program_5468              20          1     1
2773   program_395               6          2     0
2774  program_8752               9          4    23
2775  program_7840              20         12     1
2776  program_4021              40         31    19
2777  program_6994              46         80    19
2778  program_8696               0          4     5
2779  program_2960              25          4     7
2780  program_2686               7          5     4
2781  program_7366              18         19     2
2782  program_6149               2          6    13
2783  program_5587               8          7    12
2784  program_1725               4          8    11
2785  program_5200               2          5     7
2786  program_7361              18          7     1
2787  program_1256               4          9    13
2788  program_1402              17          7     3
2789  program_6413              38         18    33
2790  program_7055               6          0     0
2791  program_4554               9          5     5
2792  program_4233              12         13    14
2793  program_8713               1          8     9
2794   program_894               9          9    46
2795  program_5009              12         14    15
2796  program_8592              10         11    11
2797  program_6741               1          5    11
2798  program_5661               8         22    16
2799  program_2650              22         36    17
2800  program_9984               2          6    10
2801  program_1686              12          3     4
2802  program_8815              12          1     1
2803  program_7608              32         30    14
2804  program_1226               9         22    13
2805  program_7905              23         23     0
2806  program_5837              23          7    13
2807  program_3064              11         12    11
2808  program_8775               2         16    12
2809  program_5047               6          9    11
2810  program_6532               1          5    19
2811  program_4731              40         18    15
2812  program_5270              84         48    12
2813   program_901              11         14    24
2814  program_5818              14          8     3
2815  program_6834               2          8    10
2816  program_5672               5          4    12
2817  program_7562               0          4     9
2818  program_4315              15         20     8
2819  program_1516              49         48    80
2820  program_9233             100         72    71
2821  program_6355              22         31     8
2822  program_5688               7          8    17
2823  program_8374              31         18    18
2824  program_8043               6          1     1
2825  program_9664               1         10    13
2826  program_3286              39          7     1
2827  program_7512              16         13    19
2828  program_4709              24          6     4
2829  program_4126               8         12    11
2830  program_9728              19         17     3
2831  program_9027               0          5     7
2832  program_9587               1          4     6
2833  program_3256              10         13    21
2834  program_1464               7         18    14
2835  program_3927              17          2     0
2836  program_6661              14          1     1
2837  program_4136              21          4     1
2838  program_3954              23          9     0
2839  program_7928               2          8     9
2840   program_556              17         28    17
2841  program_5075              34         16     5
2842  program_4945               5          0     0
2843  program_5177               1          4     6
2844   program_772               8          4     7
2845  program_9514               9          1     1
2846  program_3371              15          3    11
2847  program_8093              25         10    12
2848  program_1438              41          3     4
2849  program_2893              13         20     2
2850  program_5140               0          0     3
2851  program_3142              16         12    47
2852  program_7871               8          6     1
2853  program_3638              23         13     9
2854  program_3957              52         20     2
2855  program_1639               2          8    11
2856  program_8620              62          6     3
2857  program_9793              33          0     0
2858  program_4395              36         24     3
2859  program_7979              40         14    55
2860  program_2969              14         12    16
2861  program_5561               6         10    35
2862  program_6064              33         14    25
2863  program_4769              20          5     3
2864  program_3317              22         21    31
2865   program_136               6          7    10
2866  program_9319              42         34    35
2867  program_2615              14          5    14
2868  program_8316              18         14    15
2869  program_5607              19         26    11
2870  program_9117               2          8     9
2871  program_5843              25          5     0
2872  program_4358              15          4     1
2873  program_5276               2          9    11
2874   program_138              10          7     7
2875  program_6070              19          8     0
2876  program_5701              10          4     7
2877  program_4884              18         18     2
2878  program_9819               6          4    22
2879  program_7133              22         33    50
2880   program_512               4         10    15
2881   program_662              14         14    24
2882  program_7996               4         10    25
2883  program_3485               0          8     9
2884  program_4411              33          5     6
2885  program_8249               4         12    15
2886  program_6863               1          4    31
2887  program_5259               4          8     9
2888  program_1539              17          2     3
2889  program_6797              15         10     7
2890  program_1839               2          4     5
2891  program_8440              18          8     4
2892  program_7157               9          4     5
2893  program_2628              14         21    10
2894  program_8126              39        100    26
2895  program_8060               6          8    19
2896  program_1054               5         10    10
2897  program_4585              30          4     0
2898   program_988              12         18    41
2899   program_879              25         20    22
2900  program_3921              16         27    15
2901  program_8144              41         33    26
2902  program_4107              14         20     6
2903  program_1966               8          0     0
2904  program_3417              19          9     8
2905  program_5812               1          8     9
2906  program_7854              48         13     1
2907   program_157              18         25    10
2908  program_2222               7          8     9
2909  program_7922               0          8     9
2910  program_9240               8          0     2
2911   program_229              37         14    32
2912  program_1132               6          6    22
2913  program_2007              44         23    10
2914  program_2016               5         10    11
2915  program_5388               6          4     9
2916  program_9264              13          1     0
2917  program_1844              10         21     6
2918  program_4628               1          8    14
2919   program_803              14          9    19
2920  program_9912              16          7     4
2921  program_5592               9          6    11
2922   program_683              24         29    17
2923  program_7548              18         19     5
2924   program_943               5          8     9
2925  program_4676              33         13     8
2926  program_6860               0          8     9
2927  program_6598               1          6     7
2928  program_5988               2          6     6
2929  program_2675              11         19     5
2930  program_3547              13          3     4
2931  program_5727              40         12     2
2932  program_7711              46         46     7
2933   program_620              17          0     0
2934  program_3759              20         18    27
2935  program_9515              48         64    20
2936  program_5876              14         22    10
2937  program_4415              13          6     0
2938  program_2070               0          4     5
2939  program_2376               9          4    16
2940  program_7492              21         24    26
2941  program_7083              33         20    17
2942  program_6421               5          7     6
2943   program_155               2          8     9
2944  program_3251               9         16    14
2945   program_817               5         12    14
2946  program_3885               5         15    12
2947  program_2917              19         13     3
2948  program_8966               4          9    11
2949   program_976               8         15    44
2950  program_5434              40         17    20
2951  program_9580              23          3     4
2952  program_3065              26         47    12
2953  program_9488              62         44    34
2954  program_9974              21         23    13
2955   program_331               9         12    66
2956  program_1451               8          5     4
2957  program_9327              13          0     0
2958  program_5958              40         34     8
2959  program_5810              48         12     0
2960   program_484               3          4     8
2961   program_398              18         10     0
2962  program_5396              18          0     0
2963  program_4939              26          8     3
2964  program_7416               0          8     9
2965  program_5027               6          5    13
2966  program_8820               2          8     9
2967  program_1970              10          1     0
2968   program_752               2          5     6
2969  program_5510               5         18     2
2970  program_9246              16         15    22
2971  program_3847              18         10    29
2972  program_7966               2          8     9
2973  program_8062               1          4     5
2974  program_2052              21         20    11
2975  program_3358               4          4    12
2976  program_6189              28         11     1
2977  program_6419               2         10    12
2978  program_8490              49         36    18
2979  program_3869               6          9    17
2980  program_6702               6          5    26
2981  program_5730               0          9     9
2982  program_9430              14         16    24
2983  program_1279               0          4     5
2984  program_8632               4         23     9
2985  program_7193               8          9    28
2986  program_9467              29          7     2
2987  program_7103              17         11     3
2988  program_8300               5         11    12
2989  program_6954              44         21     9
2990  program_3855              10          8    21
2991  program_5692              14         19    13
2992  program_6232               4          4     5
2993    program_20               7          4     4
2994  program_6110               9          9    13
2995  program_6157               5          6     8
2996  program_2142              14          1     6
2997   program_163               7          3    10
2998  program_3468              24         20    16
2999  program_4360               1          4     5
3000  program_8568              33          1     2
3001  program_8234              11          8    33
3002  program_1913              21         24    20
3003  program_1918              15         16    23
3004   program_415               9          7     9
3005  program_2841              16         11     3
3006  program_2383               8          4    12
3007  program_5413              19         14    32
3008  program_7527               2          4     6
3009  program_4811               8          2     2
3010  program_2420               1          8     9
3011  program_9637               2          9    13
3012  program_8952               9          8    12
3013  program_8026              11         22    14
3014  program_7698              27         74    27
3015  program_3563               4          5     8
3016  program_7592               5          6     7
3017  program_8783               1          8     9
3018  program_1775              12          2     0
3019  program_8993              25         14     0
3020  program_2167              44         13     9
3021  program_6895               2          8     9
3022  program_5657               1          8     9
3023  program_7393              38         44    16
3024  program_5635              44         17    49
3025  program_9556               1          8     9
3026  program_6779              71          4     0
3027  program_7189              19          1     0
3028  program_6288              11         18    30
3029  program_9564              57         46    34
3030  program_1181              17         13     1
3031   program_811               4          7    10
3032  program_2984               3          8    11
3033  program_3524               5          5     3
3034  program_4887              11         20    24
3035   program_861               6          9    18
3036  program_5150              19          0     0
3037  program_1140               8          5    28
3038  program_9978               0          4     9
3039  program_7095               0          4     5
3040  program_6658              22          8     3
3041  program_1413              21         33    18
3042   program_128              17         27    47
3043  program_5824               2          8     9
3044  program_8552              29         11    25
3045  program_1558              34         12    19
3046  program_3258              12         21    14
3047  program_9964              25          1     3
3048  program_2541               7         13    18
3049  program_3975               1          8     9
3050  program_8848               8         10    22
3051  program_1714              30         15     7
3052  program_9113               2          4    10
3053  program_5910              30         13     2
3054  program_8737              20          5     3
3055  program_6870               7          5    38
3056  program_8768               2          4     6
3057  program_7046              32          7     3
3058   program_707              36         41    98
3059  program_1296              48         37    43
3060  program_9007              24         17    24
3061  program_4117               6          3     2
3062  program_7758              30         74    18
3063  program_4340               0          8     9
3064  program_1518              15          4     1
3065  program_9303               1          8     9
3066  program_3605               2         11    20
3067  program_1985              18          4     0
3068  program_8492              20         20    12
3069  program_7350               3          4     9
3070  program_1002               4          8    13
3071  program_8526               1          8     9
3072  program_1570              42          8     3
3073  program_4948              14         15     6
3074  program_3106              27         14     9
3075  program_3486              14         15    18
3076  program_6547              84        102    31
3077  program_3908              24         32    30
3078  program_5001               8         18     5
3079  program_5676              16          6     3
3080   program_745               7         10    14
3081  program_8881               0          4     5
3082  program_8523               7         13     9
3083  program_1881               3          4    14
3084  program_6672               8         25     7
3085  program_7890               4          6     6
3086  program_7253               9          2     1
3087  program_8602              11          5     5
3088  program_4963              48         40     6
3089  program_5785               2         10    10
3090   program_830              18         14     6
3091  program_1018              13          9     9
3092  program_8048              43         30     8
3093  program_1227               0          8    10
3094  program_7713               5         10    15
3095  program_7205              38         16    12
3096  program_9334              10          6     5
3097  program_2402              15         14     9
3098  program_8961              14          7    22
3099  program_7544              38         24     9
3100  program_8542              83         62    17
3101   program_673              46          8     0
3102  program_1544               1          4    10
3103  program_1595              37          0     0
3104  program_5618               0          8     9
3105  program_6943              18          8    22
3106  program_5960               8         20     4
3107  program_1021               8         12     1
3108  program_1634              32         26    11
3109  program_9458               7          6    13
3110  program_6174               1          4     5
3111  program_9021              13         16    32
3112  program_3612               5         15    25
3113  program_9183              57          6     2
3114  program_8924              24         13     3
3115  program_7937               9         27    11
3116  program_5644              16          1     0
3117  program_3292               6          5     6
3118  program_5190               1          4    10
3119  program_9209               9         12    33
3120  program_4078              17          8    55
3121  program_9693               8         16    14
3122  program_1384               1          4    11
3123  program_5439              11         10    16
3124  program_5478              10         21     2
3125   program_748               2          4     5
3126  program_4725              42         19    90
3127  program_5868              10         14    15
3128  program_8666              11         27    11
3129  program_5130               3         10    30
3130  program_7197               2          8     9
3131  program_5458               1          8    10
3132  program_5520               2          8     9
3133  program_4130              16          8    21
3134  program_2127               7         15     2
3135  program_7448              48         15     4
3136   program_117              15          6    35
3137   program_313               3          5    12
3138  program_6169              25          0     0
3139  program_5255              13         11    11
3140   program_966               2          4     5
3141    program_56               5          9    14
3142   program_191              20          4     4
3143  program_4086              51         28    24
3144  program_5301              23          6    31
3145   program_997              29         35    14
3146  program_2224              25         16     6
3147  program_9067              16          0     0
3148  program_4507               8          9    23
3149  program_2660              31         26    18
3150  program_7537              52         31     5
3151  program_3989              34         64    20
3152  program_6037               7          2     5
3153  program_1633               3          8     9
3154    program_16              41          2     1
3155  program_7912              70        240    39
3156  program_9956               1          8     9
3157  program_2763              10          2     0
3158  program_7123               7          8    24
3159   program_269               6         10    12
3160  program_4661              53         42    32
3161  program_8672              48         10     2
3162   program_365               0          5     6
3163  program_7826              19          9     7
3164  program_5310              39         21    34
3165  program_6298              31          2     0
3166  program_5077              41         20    15
3167  program_1278               9         15    33
3168  program_1390              19         42    35
3169  program_6146               8         13     2
3170  program_8003              34          0     5
3171  program_1642               5          1     0
3172  program_6455              31          6     2
3173  program_9367              11         27    30
3174  program_4443              30          6     3
3175  program_9433              23         31    28
3176  program_3843               6         12    12
3177  program_4479               1          8     9
3178  program_1950               9          9    20
3179  program_6781              59         26    17
3180  program_8458               7         11    22
3181  program_9038              30         13     1
3182  program_9057              38         71    11
3183  program_3002              33          6     2
3184  program_7946              10         20    27
3185  program_8021              28         20    15
3186  program_6539              29         24    18
3187  program_4144               1          8    10
3188  program_2124              25         15    13
3189  program_8270              29         22     1
3190  program_6866              17         19    19
3191  program_4122              23         14     7
3192  program_3266              12          9    20
3193  program_7514               7          0     0
3194  program_8580              22         11     4
3195  program_1783              44         20    46
3196  program_3539              14         10    13
3197  program_7884              43          8     0
3198  program_9231              12          9     7
3199  program_6363              64         75     2
3200  program_9030               3         11     9
3201  program_8894              20         12     2
3202  program_8404               4         10    10
3203  program_3009               6          7    20
3204  program_9801               7          2     2
3205  program_9241              34          4     2
3206  program_4580               2          4     6
3207  program_2232               3         10    17
3208  program_2664              41         77    27
3209  program_9707              15          9     1
3210  program_2119              22         22    44
3211  program_1938              13          4     3
3212  program_6467              58         19     7
3213  program_6497              17          0     0
3214  program_1047               4         12     5
3215  program_7216               1          9    10
3216  program_2632               6          0     0
3217   program_249              37         28     7
3218  program_8707               3          5    11
3219  program_1106              28         10    48
3220  program_7717              29         15    37
3221  program_4845               1          8     9
3222  program_4520               6          2    11
3223  program_6722              16          9    32
3224  program_3398              12          0     0
3225  program_9892               2          5    26
3226  program_2967               3          5     7
3227  program_2783              16         61     9
3228  program_4911               1          8    18
3229   program_470               8         12    12
3230  program_1677              27         13     2
3231  program_2317              23          4     4
3232   program_514               2          9    11
3233  program_6921              19         15     9
3234  program_4705              32         18     5
3235  program_5377               4          4     6
3236  program_1832              35          4     1
3237  program_2155              20          3     3
3238  program_5231               0          0     1
3239  program_8066              14         20     4
3240  program_5321               7         13    13
3241  program_3016               4         10    14
3242  program_7636              25         11     6
3243  program_6427              30         21    18
3244  program_2945               2         10    13
3245  program_1864              42         11     3
3246  program_8935               9          5    10
3247  program_9726               3          8     7
3248   program_816               8         13    23
3249  program_3809             105         35     3
3250  program_4688              65         50    11
3251  program_3287              21          6     7
3252  program_5653              25         16     8
3253  program_5086              43          0     0
3254  program_7789               1          4    11
3255  program_8895              48        106    10
3256  program_4599              30         13     5
3257  program_5860               6         13    13
3258  program_4409               8          6    22
3259  program_6892              11          9     5
3260   program_187              19         12     1
3261  program_4690               8         18     8
3262   program_599              17          7     4
3263  program_6156               0          8     9
3264  program_1498              38          2     0
3265  program_5940              29          0     0
3266  program_6211              21         16    11
3267  program_4566              19         13    30
3268   program_933              17         12     0
3269  program_4744              19         10     1
3270  program_4294              20         34     7
3271  program_2782              15         12    19
3272  program_8805              18         15    42
3273  program_5465              22         14    20
3274   program_154              51         27    21
3275  program_3231               3         11    14
3276  program_4116               2          4     8
3277   program_616              20          9     2
3278  program_2509               2          6     8
3279  program_5892              29         22     7
3280  program_1270              27          1     0
3281  program_9409               0          4     9
3282  program_1029               2          8    16
3283  program_9931               3         10    19
3284  program_7975              67        103    38
3285  program_6693               0          5     6
3286  program_2185               5          0     0
3287  program_2515               4         11    12
3288  program_8386              10         15    12
3289  program_3161               2          5     7
3290  program_4913              20          9     1
3291  program_6692              29         10    84
3292  program_1512               2          8    13
3293  program_7691              21          1     1
3294  program_7846              15         11    10
3295   program_766               8         28    15
3296  program_3381              24          4     4
3297  program_2882               1          8    10
3298  program_6087              37         12     0
3299  program_7633               2          8    22
3300  program_4816              17          5     0
3301  program_2001               4          5     6
3302  program_9281              19          9    10
3303  program_9977              11         18    16
3304  program_6332               6          9    10
3305  program_9301               9          0     0
3306  program_5482              14          1     1
3307  program_5226              20          8     1
3308  program_9651              18          1     0
3309  program_6457               0          4     5
3310  program_7295               4          4     6
3311  program_7442              11         11    26
3312  program_3211              18         13    10
3313  program_3741              39         16    13
3314  program_5272               1          8     9
3315  program_1793               6          8     0
3316  program_6499               6         59    12
3317  program_2262              30         27    12
3318  program_3877              20          2     0
3319  program_2845              24         12     6
3320  program_7941              51         47    27
3321  program_7860              46         27    43
3322  program_6371               5          8    28
3323   program_364              40         31    49
3324  program_2387              37          7     0
3325  program_6292              33          0     0
3326  program_7009              35         13    29
3327  program_6186              27         49    20
3328   program_467               1          4     9
3329  program_5784               1          8    10
3330   program_428              30         29     7
3331  program_2329               3          4    12
3332  program_3649              26         10     5
3333   program_216               3          4     5
3334  program_4998               4          6    25
3335  program_1264               7         19    45
3336  program_2648              20         10    22
3337  program_2272              37          0     0
3338  program_4815              50          8     0
3339  program_4831              14          9    42
3340  program_7501               6          8     9
3341  program_5722              21          4     1
3342  program_9602               6          9    11
3343  program_3346              11          9    11
3344  program_4952               5          5    17
3345  program_4137              34         17    31
3346  program_6679               3          4     5
3347  program_3665              26         16     6
3348  program_2031               6         13    12
3349  program_3426              23          1     0
3350  program_7515               6          0     0
3351  program_5573               4          7    13
3352  program_3533              13         13     0
3353   program_450               6          3     0
3354  program_5660              14         12    22
3355   program_636               2          4     6
3356  program_9331              27          6     0
3357  program_1336               2          8     9
3358   program_334               7          0     0
3359  program_5799              17         14     3
3360  program_2306               9         14    11
3361  program_4594               1          8    10
3362   program_776              12         11    33
3363  program_8400               9          3    18
3364  program_3340              22          8    14
3365  program_1330               2          5     7
3366  program_7907               8          1     1
3367  program_4058               8          9    22
3368   program_731              33         19    17
3369  program_8425               9          7    29
3370  program_6618               4          5    10
3371  program_7301              32          2     0
3372  program_3978               1          5     6
3373  program_4823              47         18    19
3374  program_9080               1          4     6
3375  program_2614              17          0     0
3376  program_1397              19          5     1
3377  program_5754              16         10    10
3378  program_5016               0          4     5
3379  program_1150               3          6     2
3380   program_913               6          2    11
3381  program_8975               6          7     7
3382  program_6033              19         65    27
3383  program_7842               1         11     8
3384  program_4316              31          0     0
3385  program_5154              25          9     2
3386  program_4036              26         23     2
3387  program_5358              22          6    10
3388  program_1792               2          7    15
3389  program_9764              15          0     0
3390  program_2041              14         49    27
3391  program_3730               2          6    15
3392  program_5038               4          9    12
3393  program_7958              19          2     0
3394  program_7785              17          8     1
3395  program_6753               7         13    17
3396  program_4359              22          1     1
3397  program_3168               0          6     5
3398  program_6624              30          1     0
3399   program_472              17          6     1
3400  program_1766              22         51    19
3401  program_5714               1          8     9
3402   program_721               1          8     9
3403  program_7675              22          6     1
3404  program_4915              12          2     1
3405  program_1273              43         53    20
3406  program_5970               5         15     5
3407  program_6621               6          1     0
3408  program_4408              15          4    12
3409  program_8153              14          0     0
3410  program_6378              14          0     0
3411  program_1727              18         10     1
3412   program_279               9         19     3
3413  program_7798              11          7     8
3414  program_3296               6          4     2
3415   program_684               1          8     9
3416  program_9539               9          0     0
3417  program_9944               0          8     9
3418  program_3832              10          9    14
3419  program_8862              38         22    21
3420  program_4073               0          4     5
3421  program_5814               1          0     4
3422  program_1306              13         15     5
3423  program_9862               8          9    20
3424  program_7469               1          8     9
3425  program_7993              15         14    10
3426  program_9460               2          5     6
3427  program_1789               2          8     9
3428  program_9151              60         25    29
3429  program_9289              12          7     7
3430  program_8793              35         14     4
3431  program_8051               1          8    12
3432  program_7784              37          2     1
3433  program_8616              26          9     4
3434  program_4552              11          6    12
3435  program_4978              35         42    21
3436  program_9878               7          0     1
3437  program_1375              33         26    13
3438   program_589               4          6    12
3439  program_2375              35          1     1
3440  program_1947               5          6     5
3441  program_7467               1          8     9
3442   program_497              27         16    12
3443  program_1978              23         15    12
3444  program_4806              39         12     0
3445    program_33               9         13     7
3446  program_6277               3          8    11
3447  program_3860               3         11    22
3448  program_5883               6         11    10
3449  program_3661              28         15     7
3450  program_4372              50          2     1
3451  program_8668               3          8    14
3452  program_3912               6          9    10
3453  program_4260               1          4     5
3454  program_3530               0          4     5
3455  program_6714              11          0     0
3456  program_8456               5          6     2
3457  program_3260              10          7     4
3458   program_601               6         16    14
3459   program_438              34         20    34
3460  program_5247              29          7     0
3461  program_1428               2          4     7
3462  program_9349              28         13    17
3463  program_7067               2          8    14
3464  program_1587               7         13    47
3465  program_3404              10          2     0
3466  program_4241               1          4     9
3467  program_1444               1          4     5
3468  program_7333               6         16    12
3469  program_6668              11         14    38
3470  program_1508               6         14    12
3471  program_5091              23         13    59
3472  program_7320              34         39    49
3473  program_9422               1          8     9
3474  program_6606              18          1     1
3475  program_2825               3          6    15
3476  program_9995              20         14     1
3477  program_5185              24         55    74
3478  program_4825              10          1     4
3479  program_6032               8         15     9
3480  program_1935               6         10    15
3481  program_8325               0          4     5
3482  program_1401               0          8    12
3483  program_4794              22          8    12
3484  program_3719              22          8     3
3485  program_3342              10         18    28
3486  program_4060              31          6    24
3487  program_1133               1          5    16
3488  program_9309              17          4    12
3489  program_9219               4         11    11
3490  program_7827               9          1     2
3491  program_9907              22         13     4
3492  program_9985               8          9    32
3493  program_4620               1          9     9
3494  program_1716              11         11    32
3495  program_3907               0          4     7
3496  program_6510               3         10    17
3497  program_3675               2          8    12
3498  program_5339              29         20     0
3499  program_6731              32         17     9
3500  program_5783              19         11     4
3501  program_2210              33          0     0
3502  program_3410              13          4     2
3503  program_1916              10         15    14
3504  program_8748              39         31     7
3505   program_551              24          0     0
3506  program_3355               5         10    11
3507  program_6740              16          5    10
3508  program_5174               0          8     9
3509   program_627              33          3     0
3510  program_2430              27          6     1
3511  program_5842              15         15    14
3512  program_3930              21          6    12
3513  program_7198               6          4     9
3514  program_2793              11         29    24
3515  program_7353               8         19     5
3516  program_5763              34         22    16
3517  program_8286              14          0     0
3518  program_5770              19         22     6
3519  program_9351              45         32    22
3520  program_1006               1          8    11
3521  program_2280               5         21    10
3522  program_8890              16         16    36
3523  program_8745              33          7     3
3524  program_1747              24          0     0
3525  program_7209              47         35    15
3526  program_3813              75         54    23
3527  program_7917               1          4     8
3528  program_6988              32         33    88
3529  program_4848              40         32    14
3530  program_9914              34         46     9
3531  program_6874               1          4     5
3532  program_9174              13         16    13
3533  program_3674               4          9    10
3534  program_6424              13          4    24
3535  program_3043               3          0     1
3536  program_4437               0          8     9
3537  program_3714              28          6     0
3538  program_8720              13         37    10
