,GCC_O0,GCC_O1,GCC_O2,GCC_O3,LLVM_O0,LLVM_O1,LLVM_O2,LLVM_O3
887,"{'nodes': 546, 'edges': 856}","{'nodes': 93, 'edges': 157}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 534, 'edges': 826}","{'nodes': 14, 'edges': 19}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
888,"{'nodes': 148, 'edges': 245}","{'nodes': 149, 'edges': 263}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 157, 'edges': 255}","{'nodes': 24, 'edges': 37}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
889,"{'nodes': 583, 'edges': 909}","{'nodes': 117, 'edges': 203}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 574, 'edges': 893}","{'nodes': 23, 'edges': 30}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
890,"{'nodes': 371, 'edges': 611}","{'nodes': 381, 'edges': 685}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 420, 'edges': 670}","{'nodes': 50, 'edges': 89}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
891,"{'nodes': 19, 'edges': 26}","{'nodes': 272, 'edges': 488}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 271, 'edges': 445}","{'nodes': 28, 'edges': 43}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
892,"{'nodes': 2137, 'edges': 3294}","{'nodes': 21, 'edges': 30}","{'nodes': 15, 'edges': 19}","{'nodes': 15, 'edges': 19}","{'nodes': 2044, 'edges': 3155}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
893,"{'nodes': 2327, 'edges': 3622}","{'nodes': 342, 'edges': 634}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2272, 'edges': 3520}","{'nodes': 24, 'edges': 29}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
894,"{'nodes': 686, 'edges': 1057}","{'nodes': 23, 'edges': 33}","{'nodes': 14, 'edges': 17}","{'nodes': 14, 'edges': 17}","{'nodes': 728, 'edges': 1123}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
895,"{'nodes': 1076, 'edges': 1694}","{'nodes': 184, 'edges': 325}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 1139, 'edges': 1784}","{'nodes': 42, 'edges': 62}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}"
896,"{'nodes': 148, 'edges': 224}","{'nodes': 18, 'edges': 25}","{'nodes': 16, 'edges': 21}","{'nodes': 16, 'edges': 22}","{'nodes': 150, 'edges': 226}","{'nodes': 13, 'edges': 18}","{'nodes': 14, 'edges': 17}","{'nodes': 14, 'edges': 17}"
897,"{'nodes': 721, 'edges': 1143}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 700, 'edges': 1076}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
898,"{'nodes': 771, 'edges': 1181}","{'nodes': 18, 'edges': 27}","{'nodes': 18, 'edges': 27}","{'nodes': 17, 'edges': 22}","{'nodes': 780, 'edges': 1185}","{'nodes': 13, 'edges': 16}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
899,"{'nodes': 21, 'edges': 28}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 21, 'edges': 28}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
900,"{'nodes': 223, 'edges': 335}","{'nodes': 37, 'edges': 60}","{'nodes': 25, 'edges': 41}","{'nodes': 21, 'edges': 23}","{'nodes': 736, 'edges': 1095}","{'nodes': 43, 'edges': 76}","{'nodes': 19, 'edges': 20}","{'nodes': 19, 'edges': 20}"
901,"{'nodes': 173, 'edges': 293}","{'nodes': 262, 'edges': 482}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 174, 'edges': 293}","{'nodes': 21, 'edges': 26}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
902,"{'nodes': 1731, 'edges': 2695}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 1683, 'edges': 2622}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}"
903,"{'nodes': 57, 'edges': 83}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 70, 'edges': 103}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
904,"{'nodes': 20, 'edges': 27}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 20, 'edges': 27}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
905,"{'nodes': 958, 'edges': 1473}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 955, 'edges': 1445}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
906,"{'nodes': 302, 'edges': 479}","{'nodes': 192, 'edges': 349}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 299, 'edges': 472}","{'nodes': 19, 'edges': 24}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
907,"{'nodes': 584, 'edges': 926}","{'nodes': 66, 'edges': 102}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 522, 'edges': 828}","{'nodes': 15, 'edges': 22}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
908,"{'nodes': 2364, 'edges': 3723}","{'nodes': 442, 'edges': 824}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2681, 'edges': 4203}","{'nodes': 28, 'edges': 33}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
909,"{'nodes': 239, 'edges': 357}","{'nodes': 23, 'edges': 34}","{'nodes': 21, 'edges': 30}","{'nodes': 22, 'edges': 31}","{'nodes': 361, 'edges': 538}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}"
910,"{'nodes': 1758, 'edges': 2751}","{'nodes': 204, 'edges': 363}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1795, 'edges': 2806}","{'nodes': 19, 'edges': 24}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
911,"{'nodes': 1016, 'edges': 1589}","{'nodes': 382, 'edges': 710}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1042, 'edges': 1607}","{'nodes': 26, 'edges': 31}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
912,"{'nodes': 222, 'edges': 358}","{'nodes': 182, 'edges': 330}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 217, 'edges': 348}","{'nodes': 19, 'edges': 24}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
913,"{'nodes': 340, 'edges': 517}","{'nodes': 31, 'edges': 48}","{'nodes': 25, 'edges': 37}","{'nodes': 21, 'edges': 27}","{'nodes': 924, 'edges': 1389}","{'nodes': 21, 'edges': 34}","{'nodes': 11, 'edges': 12}","{'nodes': 11, 'edges': 12}"
914,"{'nodes': 1414, 'edges': 2164}","{'nodes': 99, 'edges': 164}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1495, 'edges': 2285}","{'nodes': 18, 'edges': 27}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
915,"{'nodes': 170, 'edges': 291}","{'nodes': 176, 'edges': 312}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 171, 'edges': 291}","{'nodes': 18, 'edges': 23}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
916,"{'nodes': 191, 'edges': 308}","{'nodes': 162, 'edges': 292}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 182, 'edges': 291}","{'nodes': 18, 'edges': 23}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
917,"{'nodes': 555, 'edges': 858}","{'nodes': 14, 'edges': 18}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 632, 'edges': 971}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
918,"{'nodes': 216, 'edges': 350}","{'nodes': 209, 'edges': 379}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 234, 'edges': 371}","{'nodes': 32, 'edges': 51}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
919,"{'nodes': 948, 'edges': 1431}","{'nodes': 29, 'edges': 37}","{'nodes': 20, 'edges': 25}","{'nodes': 20, 'edges': 25}","{'nodes': 1026, 'edges': 1540}","{'nodes': 24, 'edges': 31}","{'nodes': 24, 'edges': 31}","{'nodes': 24, 'edges': 31}"
920,"{'nodes': 699, 'edges': 1072}","{'nodes': 13, 'edges': 18}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 675, 'edges': 1033}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
921,"{'nodes': 533, 'edges': 818}","{'nodes': 35, 'edges': 54}","{'nodes': 17, 'edges': 26}","{'nodes': 12, 'edges': 13}","{'nodes': 742, 'edges': 1141}","{'nodes': 6, 'edges': 5}","{'nodes': 12, 'edges': 13}","{'nodes': 12, 'edges': 13}"
922,"{'nodes': 1474, 'edges': 2326}","{'nodes': 200, 'edges': 355}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1449, 'edges': 2289}","{'nodes': 30, 'edges': 37}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
923,"{'nodes': 2748, 'edges': 4234}","{'nodes': 152, 'edges': 266}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2729, 'edges': 4199}","{'nodes': 17, 'edges': 22}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
924,"{'nodes': 163, 'edges': 274}","{'nodes': 242, 'edges': 444}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 164, 'edges': 274}","{'nodes': 21, 'edges': 26}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
925,"{'nodes': 477, 'edges': 736}","{'nodes': 68, 'edges': 111}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 488, 'edges': 751}","{'nodes': 19, 'edges': 26}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
926,"{'nodes': 1727, 'edges': 2702}","{'nodes': 422, 'edges': 786}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1753, 'edges': 2737}","{'nodes': 28, 'edges': 33}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
927,"{'nodes': 15, 'edges': 19}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 15, 'edges': 19}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
928,"{'nodes': 216, 'edges': 333}","{'nodes': 17, 'edges': 22}","{'nodes': 17, 'edges': 22}","{'nodes': 17, 'edges': 22}","{'nodes': 1525, 'edges': 2469}","{'nodes': 16, 'edges': 20}","{'nodes': 16, 'edges': 20}","{'nodes': 16, 'edges': 20}"
929,"{'nodes': 1277, 'edges': 1905}","{'nodes': 66, 'edges': 94}","{'nodes': 32, 'edges': 44}","{'nodes': 32, 'edges': 44}","{'nodes': 1345, 'edges': 1963}","{'nodes': 34, 'edges': 48}","{'nodes': 34, 'edges': 47}","{'nodes': 33, 'edges': 46}"
930,"{'nodes': 254, 'edges': 404}","{'nodes': 100, 'edges': 173}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 244, 'edges': 390}","{'nodes': 15, 'edges': 20}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
931,"{'nodes': 1155, 'edges': 1755}","{'nodes': 42, 'edges': 55}","{'nodes': 32, 'edges': 41}","{'nodes': 32, 'edges': 41}","{'nodes': 1313, 'edges': 1937}","{'nodes': 43, 'edges': 57}","{'nodes': 43, 'edges': 57}","{'nodes': 43, 'edges': 57}"
932,"{'nodes': 85, 'edges': 138}","{'nodes': 72, 'edges': 121}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 86, 'edges': 138}","{'nodes': 14, 'edges': 19}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
933,"{'nodes': 369, 'edges': 583}","{'nodes': 177, 'edges': 315}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 24, 'edges': 32}","{'nodes': 24, 'edges': 37}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
934,"{'nodes': 470, 'edges': 713}","{'nodes': 20, 'edges': 28}","{'nodes': 18, 'edges': 24}","{'nodes': 20, 'edges': 27}","{'nodes': 465, 'edges': 705}","{'nodes': 14, 'edges': 18}","{'nodes': 65, 'edges': 102}","{'nodes': 16, 'edges': 21}"
935,"{'nodes': 1289, 'edges': 2028}","{'nodes': 18, 'edges': 26}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1269, 'edges': 1996}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
936,"{'nodes': 3069, 'edges': 4692}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 2992, 'edges': 4593}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
937,"{'nodes': 1821, 'edges': 2815}","{'nodes': 13, 'edges': 16}","{'nodes': 13, 'edges': 16}","{'nodes': 13, 'edges': 16}","{'nodes': 1751, 'edges': 2701}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
938,"{'nodes': 26, 'edges': 36}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 27, 'edges': 37}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
939,"{'nodes': 658, 'edges': 1073}","{'nodes': 442, 'edges': 824}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1156, 'edges': 1809}","{'nodes': 28, 'edges': 33}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
940,"{'nodes': 34, 'edges': 47}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 32, 'edges': 44}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
941,"{'nodes': 1847, 'edges': 2879}","{'nodes': 254, 'edges': 456}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1832, 'edges': 2845}","{'nodes': 32, 'edges': 53}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
942,"{'nodes': 371, 'edges': 563}","{'nodes': 17, 'edges': 23}","{'nodes': 17, 'edges': 23}","{'nodes': 20, 'edges': 28}","{'nodes': 361, 'edges': 548}","{'nodes': 13, 'edges': 16}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
943,"{'nodes': 2436, 'edges': 3827}","{'nodes': 14, 'edges': 17}","{'nodes': 14, 'edges': 17}","{'nodes': 14, 'edges': 17}","{'nodes': 2499, 'edges': 3938}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
944,"{'nodes': 431, 'edges': 712}","{'nodes': 264, 'edges': 473}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 420, 'edges': 694}","{'nodes': 21, 'edges': 26}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
945,"{'nodes': 2442, 'edges': 3879}","{'nodes': 186, 'edges': 329}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2423, 'edges': 3859}","{'nodes': 19, 'edges': 24}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
946,"{'nodes': 500, 'edges': 803}","{'nodes': 332, 'edges': 615}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 681, 'edges': 1075}","{'nodes': 24, 'edges': 29}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
947,"{'nodes': 1067, 'edges': 1669}","{'nodes': 173, 'edges': 268}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1112, 'edges': 1715}","{'nodes': 80, 'edges': 120}","{'nodes': 6, 'edges': 5}","{'nodes': 7, 'edges': 6}"
948,"{'nodes': 126, 'edges': 184}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 139, 'edges': 199}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}"
949,"{'nodes': 1453, 'edges': 2243}","{'nodes': 28, 'edges': 44}","{'nodes': 26, 'edges': 40}","{'nodes': 24, 'edges': 36}","{'nodes': 1472, 'edges': 2260}","{'nodes': 26, 'edges': 36}","{'nodes': 20, 'edges': 27}","{'nodes': 20, 'edges': 27}"
950,"{'nodes': 20, 'edges': 27}","{'nodes': 11, 'edges': 14}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 20, 'edges': 27}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
951,"{'nodes': 756, 'edges': 1201}","{'nodes': 213, 'edges': 380}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 751, 'edges': 1191}","{'nodes': 36, 'edges': 49}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
952,"{'nodes': 2187, 'edges': 3429}","{'nodes': 352, 'edges': 653}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2560, 'edges': 4002}","{'nodes': 25, 'edges': 30}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
953,"{'nodes': 1146, 'edges': 1761}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1137, 'edges': 1739}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
954,"{'nodes': 430, 'edges': 632}","{'nodes': 14, 'edges': 17}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 477, 'edges': 687}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
955,"{'nodes': 1403, 'edges': 2213}","{'nodes': 48, 'edges': 77}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1557, 'edges': 2505}","{'nodes': 13, 'edges': 18}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
956,"{'nodes': 164, 'edges': 250}","{'nodes': 28, 'edges': 46}","{'nodes': 6, 'edges': 5}","{'nodes': 22, 'edges': 29}","{'nodes': 345, 'edges': 522}","{'nodes': 32, 'edges': 55}","{'nodes': 41, 'edges': 50}","{'nodes': 41, 'edges': 50}"
957,"{'nodes': 232, 'edges': 359}","{'nodes': 20, 'edges': 29}","{'nodes': 18, 'edges': 27}","{'nodes': 18, 'edges': 21}","{'nodes': 240, 'edges': 370}","{'nodes': 19, 'edges': 30}","{'nodes': 11, 'edges': 12}","{'nodes': 11, 'edges': 12}"
958,"{'nodes': 1105, 'edges': 1674}","{'nodes': 22, 'edges': 29}","{'nodes': 22, 'edges': 29}","{'nodes': 22, 'edges': 29}","{'nodes': 1098, 'edges': 1631}","{'nodes': 26, 'edges': 38}","{'nodes': 8, 'edges': 9}","{'nodes': 19, 'edges': 24}"
959,"{'nodes': 183, 'edges': 297}","{'nodes': 132, 'edges': 232}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 204, 'edges': 322}","{'nodes': 20, 'edges': 31}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
960,"{'nodes': 1942, 'edges': 3016}","{'nodes': 169, 'edges': 299}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2199, 'edges': 3412}","{'nodes': 18, 'edges': 23}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
961,"{'nodes': 1239, 'edges': 1901}","{'nodes': 47, 'edges': 73}","{'nodes': 21, 'edges': 31}","{'nodes': 19, 'edges': 27}","{'nodes': 1448, 'edges': 2208}","{'nodes': 17, 'edges': 23}","{'nodes': 14, 'edges': 17}","{'nodes': 14, 'edges': 17}"
962,"{'nodes': 110, 'edges': 175}","{'nodes': 68, 'edges': 114}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 110, 'edges': 173}","{'nodes': 14, 'edges': 19}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
963,"{'nodes': 113, 'edges': 170}","{'nodes': 16, 'edges': 22}","{'nodes': 15, 'edges': 22}","{'nodes': 16, 'edges': 17}","{'nodes': 126, 'edges': 187}","{'nodes': 21, 'edges': 34}","{'nodes': 17, 'edges': 20}","{'nodes': 17, 'edges': 20}"
964,"{'nodes': 1042, 'edges': 1640}","{'nodes': 332, 'edges': 607}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1010, 'edges': 1566}","{'nodes': 24, 'edges': 29}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
965,"{'nodes': 2075, 'edges': 3292}","{'nodes': 276, 'edges': 495}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1960, 'edges': 3106}","{'nodes': 21, 'edges': 26}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
966,"{'nodes': 947, 'edges': 1511}","{'nodes': 319, 'edges': 575}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 914, 'edges': 1456}","{'nodes': 22, 'edges': 27}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
967,"{'nodes': 1902, 'edges': 2985}","{'nodes': 105, 'edges': 180}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1782, 'edges': 2789}","{'nodes': 24, 'edges': 35}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
968,"{'nodes': 1337, 'edges': 2087}","{'nodes': 56, 'edges': 76}","{'nodes': 51, 'edges': 69}","{'nodes': 51, 'edges': 69}","{'nodes': 1504, 'edges': 2314}","{'nodes': 57, 'edges': 86}","{'nodes': 33, 'edges': 47}","{'nodes': 33, 'edges': 47}"
969,"{'nodes': 1948, 'edges': 3033}","{'nodes': 78, 'edges': 131}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1884, 'edges': 2929}","{'nodes': 20, 'edges': 27}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
970,"{'nodes': 772, 'edges': 1241}","{'nodes': 360, 'edges': 667}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 877, 'edges': 1396}","{'nodes': 53, 'edges': 65}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
971,"{'nodes': 1086, 'edges': 1684}","{'nodes': 114, 'edges': 193}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1070, 'edges': 1670}","{'nodes': 26, 'edges': 42}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
972,"{'nodes': 16, 'edges': 20}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 16, 'edges': 20}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
973,"{'nodes': 663, 'edges': 1018}","{'nodes': 15, 'edges': 22}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 647, 'edges': 990}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
974,"{'nodes': 1939, 'edges': 3036}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1971, 'edges': 3062}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
975,"{'nodes': 2922, 'edges': 4517}","{'nodes': 124, 'edges': 212}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 3162, 'edges': 4891}","{'nodes': 15, 'edges': 20}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
976,"{'nodes': 1116, 'edges': 1724}","{'nodes': 130, 'edges': 224}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1260, 'edges': 1935}","{'nodes': 26, 'edges': 39}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
977,"{'nodes': 1891, 'edges': 2915}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 2531, 'edges': 3920}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
978,"{'nodes': 1339, 'edges': 2040}","{'nodes': 85, 'edges': 140}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 1422, 'edges': 2146}","{'nodes': 51, 'edges': 78}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
